エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,電源開発,31805,電源開発磯子火力発電所新２号機,火力（石炭）,2号機,600000,出力低下,低下・送電線等制約,156000,2025/12/23 00:00,あり,2025/12/23,系統作業／最大低下量：189000 kW／最小低下量：123000 kW,2025/12/16 10:31,added,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:31,16/12/2025 11:01
東京,電源開発,31805,電源開発磯子火力発電所新２号機,火力（石炭）,2号機,600000,出力低下,低下・送電線等制約,174000,2025/12/22 00:00,あり,2025/12/22,系統作業／最大低下量：220000 kW／最小低下量：117000 kW,2025/12/16 10:30,added,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:30,16/12/2025 11:01
東京,電源開発,31805,電源開発磯子火力発電所新２号機,火力（石炭）,2号機,600000,出力低下,低下・送電線等制約,152000,2025/12/21 00:00,あり,2025/12/21,系統作業／最大低下量：220000 kW／最小低下量：32000 kW,2025/12/16 10:29,added,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:29,16/12/2025 11:01
東京,電源開発,31805,電源開発磯子火力発電所新２号機,火力（石炭）,2号機,600000,出力低下,低下・送電線等制約,197000,2025/12/20 00:00,あり,2025/12/20,系統作業／最大低下量：270000 kW／最小低下量：144000 kW,2025/12/16 10:28,added,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:28,16/12/2025 11:01
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,157000,2025/12/23 00:00,あり,2025/12/23,系統作業／最大低下量：202000 kW／最小低下量：118000 kW,2025/12/16 10:26,added,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:26,16/12/2025 11:01
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,146000,2025/12/22 00:00,あり,2025/12/22,系統作業／最大低下量：204000 kW／最小低下量：107000 kW,2025/12/16 10:25,added,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:25,16/12/2025 11:01
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,218000,2025/12/21 00:00,あり,2025/12/21,系統作業／最大低下量：300000 kW／最小低下量：150000 kW,2025/12/16 10:24,added,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:24,16/12/2025 11:01
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,153000,2025/12/20 00:00,あり,2025/12/20,系統作業／最大低下量：205000 kW／最小低下量：35000 kW,2025/12/16 10:23,added,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:23,16/12/2025 11:01
東京,電源開発,31805,電源開発磯子火力発電所新２号機,火力（石炭）,2号機,600000,出力低下,低下・送電線等制約,227000,2025/12/23 00:00,あり,2025/12/23,系統作業／最大低下量：245000 kW／最小低下量：207000 kW,2025/11/25 13:53,removed,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:17,16/12/2025 11:01
東京,電源開発,31805,電源開発磯子火力発電所新２号機,火力（石炭）,2号機,600000,出力低下,低下・送電線等制約,180000,2025/12/22 00:00,あり,2025/12/22,系統作業／最大低下量：241000 kW／最小低下量：130000 kW,2025/11/25 13:53,removed,outages_20251216_101740.csv,outages_20251216_110104.csv,16/12/2025 10:17,16/12/2025 11:01
