エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,関西電力株式会社,63D03,大河内発電所,水力,４号機,320000,計画停止,停止・設備故障,,9999/12/11 10:00,あり,9999/12/11,発電機作業,2025/12/01 11:50,added,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:50,01/12/2025 11:58
関西,関西電力株式会社,63D03,大河内発電所,水力,３号機,320000,計画停止,停止・設備故障,,9999/12/10 10:00,あり,9999/12/10,発電機作業,2025/12/01 11:49,added,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:49,01/12/2025 11:58
関西,Daigasガスアンドパワーソリューション株式会社,61L65,酉島エネルギーセンター発電所,火力（ガス）,第1号発電設備,140000,計画停止,停止・定期検査等,,2030/11/18 00:00,あり,2030/11/21,定期点検,2025/12/01 11:18,added,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:18,01/12/2025 11:58
関西,Daigasガスアンドパワーソリューション株式会社,61L65,酉島エネルギーセンター発電所,火力（ガス）,第1号発電設備,140000,計画停止,停止・定期検査等,,2030/04/01 00:00,あり,2030/05/27,定期点検,2025/12/01 11:17,added,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:17,01/12/2025 11:58
関西,Daigasガスアンドパワーソリューション株式会社,61L65,酉島エネルギーセンター発電所,火力（ガス）,第1号発電設備,140000,計画停止,停止・定期検査等,,2029/11/12 00:00,あり,2029/11/15,定期点検,2025/12/01 11:16,added,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:16,01/12/2025 11:58
関西,Daigasガスアンドパワーソリューション株式会社,61L65,酉島エネルギーセンター発電所,火力（ガス）,第1号発電設備,140000,計画停止,停止・定期検査等,,2029/04/01 00:00,あり,2029/07/01,定期点検,2025/12/01 11:15,added,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:15,01/12/2025 11:58
関西,Daigasガスアンドパワーソリューション株式会社,61L65,酉島エネルギーセンター発電所,火力（ガス）,第1号発電設備,140000,計画停止,停止・定期検査等,,2028/11/13 00:00,あり,2028/11/16,定期点検,2025/12/01 11:13,added,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:13,01/12/2025 11:58
関西,Daigasガスアンドパワーソリューション株式会社,61L65,酉島エネルギーセンター発電所,火力（ガス）,第1号発電設備,140000,計画停止,停止・定期検査等,,2028/03/01 00:00,あり,2028/07/01,定期点検,2025/12/01 11:11,added,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:11,01/12/2025 11:58
関西,関西電力株式会社,63D03,大河内発電所,水力,４号機,320000,計画停止,停止・設備故障,,2025/12/11 10:00,あり,2025/12/11,発電機作業,2024/03/04 21:36,removed,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:04,01/12/2025 11:58
関西,関西電力株式会社,63D03,大河内発電所,水力,３号機,320000,計画停止,停止・設備故障,,2025/12/10 10:00,あり,2025/12/10,発電機作業,2024/03/04 21:31,removed,outages_20251201_110436.csv,outages_20251201_115829.csv,01/12/2025 11:04,01/12/2025 11:58
