エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・設備故障,,2026/12/24 09:00,あり,2026/12/26,発電機作業,2025/12/23 20:03,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 20:03,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・設備故障,,9999/12/18 13:00,あり,9999/12/18,発電機作業,2025/12/23 20:02,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 20:02,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・設備故障,,9999/12/10 09:00,あり,9999/12/11,発電機作業,2025/12/23 20:01,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 20:01,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・設備故障,,9999/12/10 09:00,あり,9999/12/11,発電機作業,2025/12/23 20:01,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 20:01,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,３号機,201000,計画停止,停止・設備故障,,9999/12/10 09:00,あり,9999/12/11,発電機作業,2025/12/23 20:00,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 20:00,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・設備故障,,9999/11/30 09:00,あり,9999/12/01,発電機作業,2025/12/23 19:58,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 19:58,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・設備故障,,9999/11/30 09:00,あり,9999/12/01,発電機作業,2025/12/23 19:58,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 19:58,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,３号機,201000,計画停止,停止・設備故障,,9999/11/30 09:00,あり,9999/12/01,発電機作業,2025/12/23 19:58,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 19:58,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・設備故障,,9999/11/30 09:00,あり,9999/12/11,発電機作業,2025/12/23 19:57,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 19:57,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・設備故障,,9999/11/30 09:00,あり,9999/12/11,発電機作業,2025/12/23 19:56,added,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 19:56,23/12/2025 20:04
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・設備故障,,2026/12/24 09:00,あり,2026/12/24,発電機作業,2025/02/19 10:31,removed,outages_20251223_195609.csv,outages_20251223_200427.csv,23/12/2025 19:56,23/12/2025 20:04
