エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,姫路天然ガス発電株式会社,6853J,姫路天然ガス発電所,火力（ガス）,1号機,622600,計画停止,停止・設備故障,,2025/09/29 10:07,なし,,ST設備,2025/09/29 10:07,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 10:07,29/09/2025 10:30
北陸,北陸電力株式会社,52315,北陸電力 富山新港火力発電所,火力（石炭）,石炭1号機,250000,計画停止,停止・その他,,2025/09/30 04:30,あり,2025/10/31,GHG排出量制約,2025/09/29 09:55,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 09:55,29/09/2025 10:30
中国,中国電力株式会社,76311,玉島発電所第２号機,火力（石油）,２号機,350000,計画停止,停止・送電線等制約,,2025/10/26 08:30,あり,2025/10/26,系統作業  制約量は、TSOからの発電制約量に基づく,2025/09/29 09:50,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 09:50,29/09/2025 10:30
中国,中国電力株式会社,76311,玉島発電所第２号機,火力（石油）,２号機,350000,計画停止,停止・送電線等制約,,2025/10/25 08:30,あり,2025/10/25,系統作業  制約量は、TSOからの発電制約量に基づく,2025/09/29 09:50,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 09:50,29/09/2025 10:30
中国,中国電力株式会社,76311,玉島発電所第２号機,火力（石油）,２号機,350000,計画停止,停止・送電線等制約,,2025/10/23 08:30,あり,2025/10/24,系統作業  制約量は、TSOからの発電制約量に基づく,2025/09/29 09:49,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 09:49,29/09/2025 10:30
中国,中国電力株式会社,76311,玉島発電所第２号機,火力（石油）,２号機,350000,計画停止,停止・送電線等制約,,2025/10/05 08:30,あり,2025/10/05,系統作業  制約量は、TSOからの発電制約量に基づく,2025/09/29 09:47,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 09:47,29/09/2025 10:30
中国,中国電力株式会社,76311,玉島発電所第２号機,火力（石油）,２号機,350000,計画停止,停止・送電線等制約,,2025/10/04 08:30,あり,2025/10/04,系統作業  制約量は、TSOからの発電制約量に基づく,2025/09/29 09:46,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 09:46,29/09/2025 10:30
中国,中国電力株式会社,76311,玉島発電所第２号機,火力（石油）,２号機,350000,計画停止,停止・送電線等制約,,2025/10/02 08:30,あり,2025/10/03,系統作業  制約量は、TSOからの発電制約量に基づく,2025/09/29 09:45,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 09:45,29/09/2025 10:30
東北,株式会社JERA,4B215,上越火力発電所,火力（ガス）,上越２−１号,595000,出力低下,低下・設備故障,302000,2025/09/29 05:25,あり,2025/09/29,ガスタービン設備,2025/09/29 08:54,added,outages_20250927_033028.csv,outages_20250929_103029.csv,29/09/2025 08:54,29/09/2025 10:30
東京,株式会社JERA,331RJ,五井火力発電所,火力（ガス）,五井３号,780000,出力低下,低下・送電線等制約,100000,2025/09/27 00:00,あり,2025/09/29,系統作業  平均低下量：100000kW  最大低下量：220000kW  最小低下量：  14000kw,2025/09/28 23:37,added,outages_20250927_033028.csv,outages_20250929_103029.csv,28/09/2025 23:37,29/09/2025 10:30
東京,株式会社JERA,330UQ,五井火力発電所,火力（ガス）,五井１号,780000,出力低下,低下・送電線等制約,109000,2025/09/27 00:00,あり,2025/09/30,系統作業  平均低下量：109000kW  最大低下量：680000kW  最小低下量：10000kw,2025/09/28 23:30,added,outages_20250927_033028.csv,outages_20250929_103029.csv,28/09/2025 23:30,29/09/2025 10:30
関西,関西電力株式会社,63D41,舞鶴発電所,火力（石炭）,１号機,900000,出力低下,低下・設備故障,207600,2025/09/29 00:30,あり,2025/09/29,発電機作業  最大低下量：225000kW  最小低下量：207000kW,2025/09/28 22:35,added,outages_20250927_033028.csv,outages_20250929_103029.csv,28/09/2025 22:35,29/09/2025 10:30
中部,株式会社JERA,42389,西名古屋火力発電所,火力（ガス）,西名古屋７−１号,1188200,計画停止,停止・定期検査等,,2025/09/28 14:30,あり,2025/09/28,タービン関連設備,2025/09/28 22:01,added,outages_20250927_033028.csv,outages_20250929_103029.csv,28/09/2025 22:01,29/09/2025 10:30
関西,関西電力株式会社,63D41,舞鶴発電所,火力（石炭）,１号機,900000,出力低下,低下・設備故障,207000,2025/09/29 01:11,あり,2025/09/29,発電機作業  最大低下量：207000kW  最小低下量：207000kW,2025/09/28 22:00,added,outages_20250927_033028.csv,outages_20250929_103029.csv,28/09/2025 22:00,29/09/2025 10:30
中国,中国電力株式会社,74104,南原発電所,水力,２号機,310000,出力低下,低下・送電線等制約,234500,2025/09/30 08:00,あり,2025/09/30,系統作業　　最大低下量：310000kW　　最小低下量：68000kW　　平均低下量：234500kW,2025/09/28 16:12,added,outages_20250927_033028.csv,outages_20250929_103029.csv,28/09/2025 16:12,29/09/2025 10:30
中国,中国電力株式会社,74104,南原発電所,水力,１号機,310000,出力低下,低下・送電線等制約,257083,2025/09/30 09:00,あり,2025/09/30,系統作業　　最大低下量：310000kW　　最小低下量：100000kW　　平均低下量：257083kW,2025/09/28 16:12,added,outages_20250927_033028.csv,outages_20250929_103029.csv,28/09/2025 16:12,29/09/2025 10:30
