エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,9999/09/05 16:00,あり,9999/09/05,発電機作業,2025/09/04 12:12,added,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 12:12,04/09/2025 12:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,１号機,233000,計画停止,停止・設備故障,,9999/09/05 15:00,あり,9999/09/05,発電機作業,2025/09/04 12:11,added,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 12:11,04/09/2025 12:30
東北,株式会社JERA,4B218,上越火力発電所,火力（ガス）,上越２−２号,595000,計画停止,停止・定期検査等,,2025/09/06 00:00,あり,2025/09/07,電気関連設備  JERA内管理ID: W251234-1,2025/09/04 11:47,added,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:47,04/09/2025 12:30
中部,株式会社JERA,42393,西名古屋火力発電所,火力（ガス）,西名古屋７−２号,1188200,出力低下,低下・その他,401000,2025/09/07 06:00,あり,2025/09/07,電気関連設備  JERA内管理ID: W251228-1,2025/09/04 11:46,added,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:46,04/09/2025 12:30
中部,株式会社JERA,42290,川越火力発電所,火力（ガス）,川越２号,700000,計画停止,停止・定期検査等,,2025/09/03 12:50,なし,,ボイラ関連設備  JERA内管理ID: W251232-1,2025/09/04 11:43,added,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:43,04/09/2025 12:30
東京,株式会社扇島パワー,6149331758,扇島パワー,火力（ガス）,１,407100,計画外停止,停止・その他,,2025/09/04 11:30,なし,,調査中,2025/09/04 11:34,added,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:34,04/09/2025 12:30
東北,株式会社JERA,4B218,上越火力発電所,火力（ガス）,上越２−２号,595000,計画停止,停止・定期検査等,,2025/09/06 00:00,あり,2025/09/07,電気関連設備,2025/09/04 11:00,removed,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:30,04/09/2025 12:30
中部,株式会社JERA,42290,川越火力発電所,火力（ガス）,川越２号,700000,計画停止,停止・定期検査等,,2025/09/03 12:50,なし,,ボイラ関連設備,2025/09/03 11:43,removed,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:30,04/09/2025 12:30
中部,株式会社JERA,42393,西名古屋火力発電所,火力（ガス）,西名古屋７−２号,1188200,出力低下,低下・その他,401000,2025/09/07 06:00,あり,2025/09/07,電気関連設備,2025/09/02 09:59,removed,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:30,04/09/2025 12:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/09/05 16:00,あり,2025/09/05,発電機作業,2025/08/22 14:36,removed,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:30,04/09/2025 12:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,１号機,233000,計画停止,停止・設備故障,,2025/09/05 15:00,あり,2025/09/05,発電機作業,2025/08/22 14:35,removed,outages_20250904_113028.csv,outages_20250904_123028.csv,04/09/2025 11:30,04/09/2025 12:30
