エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中部,中部電力(株),45002,奥矢作第二発電所,水力,３号機,260000,計画停止,停止・その他,,2025/09/05 05:00,あり,2025/09/05,出水,2025/09/05 13:58,added,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:58,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第二発電所,水力,２号機,260000,計画停止,停止・その他,,2025/09/05 05:00,あり,2025/09/05,出水,2025/09/05 13:58,added,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:58,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第二発電所,水力,１号機,260000,計画停止,停止・その他,,2025/09/05 05:00,あり,2025/09/05,出水,2025/09/05 13:57,added,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:57,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第一発電所,水力,３号機,107000,計画停止,停止・その他,,2025/09/05 05:00,あり,2025/09/05,出水,2025/09/05 13:56,added,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:56,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第一発電所,水力,２号機,108000,計画停止,停止・その他,,2025/09/05 05:00,あり,2025/09/05,出水,2025/09/05 13:55,added,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:55,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第一発電所,水力,１号機,108000,計画停止,停止・その他,,2025/09/05 05:00,あり,2025/09/05,出水,2025/09/05 13:54,added,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:54,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第二発電所,水力,３号機,260000,計画停止,停止・その他,,2025/09/05 05:00,なし,,出水,2025/09/05 05:39,removed,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:30,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第二発電所,水力,２号機,260000,計画停止,停止・その他,,2025/09/05 05:00,なし,,出水,2025/09/05 05:38,removed,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:30,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第二発電所,水力,１号機,260000,計画停止,停止・その他,,2025/09/05 05:00,なし,,出水,2025/09/05 05:37,removed,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:30,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第一発電所,水力,３号機,107000,計画停止,停止・その他,,2025/09/05 05:00,なし,,出水,2025/09/05 05:37,removed,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:30,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第一発電所,水力,２号機,108000,計画停止,停止・その他,,2025/09/05 05:00,なし,,出水,2025/09/05 05:36,removed,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:30,05/09/2025 14:00
中部,中部電力(株),45002,奥矢作第一発電所,水力,１号機,108000,計画停止,停止・その他,,2025/09/05 05:00,なし,,出水,2025/09/05 05:35,removed,outages_20250905_133029.csv,outages_20250905_140045.csv,05/09/2025 13:30,05/09/2025 14:00
