エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,ENEOS株式会社,4009331905,根岸 ガス化複合発電所,火力（石油）,単独,431450,計画停止,停止・燃料制約,,2026/09/02 03:00,なし,,定期修理,2026/09/01 18:08,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 18:08,01/09/2026 19:08
東京,鹿島パワー株式会社,5AEF3327U3,鹿島火力発電所,火力（石炭）,2号機,645000,出力低下,低下・その他,150000,2026/09/01 23:00,あり,2030/03/06,灰処理トラブルのため,2026/09/01 17:46,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 17:46,01/09/2026 19:08
東京,日本製鉄株式会社,65733,日本製鉄 鹿島発電所,,ＮＳ鹿島,475000,出力低下,低下・その他,120000,2026/09/01 23:00,あり,2026/09/06,灰処理トラブルのため,2026/09/01 17:45,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 17:45,01/09/2026 19:08
関西,株式会社コベルコパワー神戸,5115664F60,神戸発電所,火力（石炭）,１号機,700000,計画外停止,低下・その他,,2026/09/03 00:30,あり,2026/09/07,石炭灰出荷制約 9/34 補修停止          9/56,2026/09/01 17:41,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 17:41,01/09/2026 19:08
関西,株式会社コベルコパワー神戸,5115664F60,神戸発電所,火力（石炭）,２号機,700000,出力低下,低下・その他,393500,2026/09/04 22:51,あり,2026/09/07,石炭灰出荷制約 最大低下量  　460000kW  最小低下量     327000kW,2026/09/01 17:39,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 17:39,01/09/2026 19:08
東京,株式会社JERA,34049,川崎火力発電所,火力（ガス）,川崎１−１号,500000,計画停止,停止・設備故障,,2026/08/28 00:00,あり,2026/09/01,ボイラ関連設備,2026/09/01 17:25,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 17:25,01/09/2026 19:08
関西,関西電力株式会社,63A53,美浜発電所,原子力,３号機,826000,計画外停止,停止・設備故障,,2026/05/08 04:24,あり,2026/09/01,発電機設備故障,2026/09/01 17:22,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 17:22,01/09/2026 19:08
関西,関西電力株式会社,63A53,美浜発電所,原子力,３号機,826000,出力低下,低下・その他,100000,2026/09/15 15:00,あり,2026/10/09,試運転 最大低下量：826000kW 最小低下量：0kW,2026/09/01 17:21,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 17:21,01/09/2026 19:08
関西,関西電力株式会社,63A53,美浜発電所,原子力,３号機,826000,計画停止,停止・定期検査等,,2026/06/16 10:00,あり,2026/09/15,定期検査,2026/09/01 17:17,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 17:17,01/09/2026 19:08
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−３号,131000,計画停止,停止・その他,,2026/09/05 00:00,あり,2026/09/05,作業による,2026/09/01 15:50,added,outages_20260901_141037.csv,outages_20260901_190827.csv,01/09/2026 15:50,01/09/2026 19:08
