エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
北陸,北陸電力株式会社,52306,北陸電力 有峰第一発電所,水力,単独,265000,出力低下,低下・送電線等制約,210100,2026/09/18 08:00,あり,2026/09/18,系統制約 最大低下量：264830kW 最小低下量：113460kW 平均低下量：210100kW,2026/09/17 22:19,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 22:19,18/09/2026 03:32
関西,関西電力株式会社,63A53,美浜発電所,原子力,３号機,826000,出力低下,低下・その他,100000,2026/09/15 23:00,あり,2026/09/18,試運転 最大低下量：826000kW 最小低下量：0kW,2026/09/17 21:52,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 21:52,18/09/2026 03:32
関西,関西電力株式会社,63A53,美浜発電所,原子力,３号機,826000,計画停止,停止・設備故障,,2026/09/18 01:30,なし,,調査中,2026/09/17 21:51,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 21:51,18/09/2026 03:32
北陸,北陸電力株式会社,52306,北陸電力 有峰第一発電所,水力,単独,265000,計画停止,停止・定期検査等,,9999/11/27 10:00,あり,9999/11/27,削除 小見管無停電電源装置・整流器切替（仮設→常設） 当社管理番号：0818E260104,2026/09/17 20:58,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 20:58,18/09/2026 03:32
北陸,北陸電力株式会社,52307,北陸電力 有峰第二発電所,水力,単独,123000,計画停止,停止・定期検査等,,9999/11/09 09:00,あり,9999/11/09,削除 励磁変圧器温度継電器修理 当社管理番号：0818E260207,2026/09/17 20:56,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 20:56,18/09/2026 03:32
北陸,北陸電力株式会社,51503,北陸電力 敦賀火力発電所,火力（石炭）,2号機,700000,計画停止,停止・定期検査等,,9999/11/20 22:00,あり,9999/11/23,削除 AH水洗 当社管理番号：5935F260195,2026/09/17 20:47,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 20:47,18/09/2026 03:32
北陸,北陸電力株式会社,51503,北陸電力 敦賀火力発電所,火力（石炭）,2号機,700000,計画停止,停止・定期検査等,,9999/11/20 22:00,あり,9999/11/23,削除 冬季ピーク前点検 当社管理番号：5935F260211,2026/09/17 20:44,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 20:44,18/09/2026 03:32
北陸,北陸電力株式会社,51302,北陸電力 福井火力発電所,火力（石油）,三国1号機,250000,計画停止,停止・定期検査等,,2026/11/12 09:00,あり,2026/11/13,LS点検に伴う停止 当社管理番号：5335F260048,2026/09/17 20:34,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 20:34,18/09/2026 03:32
北陸,北陸電力株式会社,52316,北陸電力 富山新港火力発電所,火力（石炭）,石炭2号機,250000,計画停止,停止・定期検査等,,2026/11/06 20:00,あり,2026/11/11,AH水洗作業他 当社管理番号：5435W260072,2026/09/17 20:28,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 20:28,18/09/2026 03:32
北陸,北陸電力株式会社,52315,北陸電力 富山新港火力発電所,火力（石炭）,石炭1号機,250000,計画停止,停止・定期検査等,,2026/10/09 20:00,あり,2026/10/14,ＡＨ水洗作業他 当社管理番号：5435W260069,2026/09/17 20:23,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 20:23,18/09/2026 03:32
北陸,北陸電力株式会社,52306,北陸電力 有峰第一発電所,水力,単独,265000,出力低下,低下・送電線等制約,251850,2026/09/19 08:00,あり,2026/09/19,系統制約 最大低下量：264830kW 最小低下量：135060kW 平均低下量：251850kW,2026/09/17 20:20,added,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 20:20,18/09/2026 03:32
北陸,北陸電力株式会社,52306,北陸電力 有峰第一発電所,水力,単独,265000,計画停止,低下・送電線等制約,,9999/09/18 08:00,あり,9999/09/18,削除,2026/09/17 16:14,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
関西,関西電力株式会社,63A53,美浜発電所,原子力,３号機,826000,出力低下,低下・その他,100000,2026/09/15 23:00,あり,2026/10/09,試運転 最大低下量：826000kW 最小低下量：0kW,2026/09/15 20:39,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
北陸,北陸電力株式会社,52315,北陸電力 富山新港火力発電所,火力（石炭）,石炭1号機,250000,計画停止,停止・定期検査等,,2026/10/10 20:00,あり,2026/10/13,ＡＨ水洗作業他 当社管理番号：5435W260069,2026/08/20 13:00,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
北陸,北陸電力株式会社,51503,北陸電力 敦賀火力発電所,火力（石炭）,2号機,700000,計画停止,停止・定期検査等,,2026/11/20 22:00,あり,2026/11/23,冬季ピーク前点検 当社管理番号：5935F260211,2026/03/02 18:54,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
北陸,北陸電力株式会社,52307,北陸電力 有峰第二発電所,水力,単独,123000,計画停止,停止・定期検査等,,2026/11/27 10:00,あり,2026/11/27,小見管無停電電源装置・整流器切替（仮設→常設） 当社管理番号：0818E260106,2026/03/02 18:14,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
北陸,北陸電力株式会社,52306,北陸電力 有峰第一発電所,水力,単独,265000,計画停止,停止・定期検査等,,2026/11/27 10:00,あり,2026/11/27,小見管無停電電源装置・整流器切替（仮設→常設） 当社管理番号：0818E260104,2026/03/02 18:14,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
北陸,北陸電力株式会社,51503,北陸電力 敦賀火力発電所,火力（石炭）,2号機,700000,計画停止,停止・定期検査等,,2026/11/20 22:00,あり,2026/11/23,AH水洗 当社管理番号：5935F260195,2026/03/02 18:14,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
北陸,北陸電力株式会社,51302,北陸電力 福井火力発電所,火力（石油）,三国1号機,250000,計画停止,停止・定期検査等,,2026/11/07 00:00,あり,2026/11/13,主変逆受電に伴う停止 当社管理番号：5335F260048,2026/03/02 18:14,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
北陸,北陸電力株式会社,52316,北陸電力 富山新港火力発電所,火力（石炭）,石炭2号機,250000,計画停止,停止・定期検査等,,2026/11/06 00:00,あり,2026/11/09,AH水洗作業他 当社管理番号：5435W260072,2026/03/02 18:14,removed,outages_20260917_183953.csv,outages_20260918_033208.csv,17/09/2026 18:39,18/09/2026 03:32
