エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,姫路天然ガス発電株式会社,6853J,姫路天然ガス発電所,火力（ガス）,1号機,622600,計画外停止,停止・その他,,2026/09/01 11:06,あり,2026/09/01,燃料供給停止,2026/09/01 13:40,added,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 13:40,01/09/2026 14:10
九州,ひびき発電合同会社,919CZ,ひびき発電所,火力（ガス）,単独,622600,計画停止,停止・設備故障,,2026/09/05 00:30,あり,2026/09/06,発電機付属設備点検,2026/09/01 13:14,added,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 13:14,01/09/2026 14:10
関西,姫路天然ガス発電株式会社,6853J,姫路天然ガス発電所,火力（ガス）,2号機,622600,計画外停止,停止・その他,,2026/09/01 11:06,なし,,燃料供給停止,2026/09/01 11:08,added,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 11:08,01/09/2026 14:10
東京,株式会社JERA,34078,鹿島火力発電所,火力（ガス）,鹿島７−３号,420000,出力低下,低下・設備故障,240000,2026/09/05 08:00,あり,2026/09/05,タービン関連設備 平均低下量：240000kW 最大低下量：420000kW 最小低下量：0kW,2026/09/01 11:03,added,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 11:03,01/09/2026 14:10
東京,株式会社JERA,34046,富津火力発電所,火力（ガス）,富津４−１号,507000,計画停止,停止・設備故障,,2026/09/01 11:30,あり,2026/09/01,GT関連設備,2026/09/01 11:02,added,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 11:02,01/09/2026 14:10
北陸,電源開発,52271,電源開発手取川第一,水力,2号機,125000,計画停止,停止・定期検査等,,2026/09/04 09:00,あり,2026/09/04,点検作業/当社管理番号：TND-26-096／当社管理番号：TND-26-096,2026/09/01 10:07,added,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 10:07,01/09/2026 14:10
北陸,電源開発,52271,電源開発手取川第一,水力,1号機,125000,計画停止,停止・定期検査等,,2026/09/04 09:00,あり,2026/09/04,点検作業/当社管理番号：TND-26-096／当社管理番号：TND-26-096,2026/09/01 10:07,added,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 10:07,01/09/2026 14:10
東京,株式会社JERA,34078,鹿島火力発電所,火力（ガス）,鹿島７−３号,420000,出力低下,低下・設備故障,240000,2026/09/05 08:00,あり,2026/09/05,タービン関連設備  最大低下量：420000kW 最小低下量：0kW,2026/08/25 11:06,removed,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 09:11,01/09/2026 14:10
北陸,電源開発,51271,電源開発長野発電所（北陸）,水力,2号機,110000,計画停止,停止・定期検査等,,2026/09/05 08:00,あり,2026/09/05,点検作業　当社管理番号：TND-26-012,2026/08/20 09:19,removed,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 09:11,01/09/2026 14:10
北陸,電源開発,51271,電源開発長野発電所（北陸）,水力,1号機,110000,計画停止,停止・定期検査等,,2026/09/05 08:00,あり,2026/09/05,点検作業　当社管理番号：TND-26-012,2026/08/20 09:19,removed,outages_20260901_091101.csv,outages_20260901_141037.csv,01/09/2026 09:11,01/09/2026 14:10
