エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中国,中国電力株式会社,73001,三隅発電所第１号機,火力（石炭）,１号機,1000000,出力低下,低下・設備故障,40000,2026/08/24 09:30,あり,2026/09/04,電気集塵器トラブル 最大低下量：40000 最小低下量：0,2026/09/04 19:36,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 19:36,04/09/2026 20:16
四国,四国電力(株),80701-1,四国電力　西条発電所,火力（石炭）,１号機,500000,計画停止,停止・設備故障,,2026/08/15 05:00,あり,2026/09/10,タービン配管点検,2026/09/04 17:42,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 17:42,04/09/2026 20:16
関西,相生バイオエナジー株式会社,6837V,相生バイオマス発電所,その他,単独,200000,計画停止,停止・その他,,2026/10/15 17:00,あり,2026/11/15,ボイラ設備不具合,2026/09/04 17:41,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 17:41,04/09/2026 20:16
東京,株式会社JERA,328XX,横須賀火力発電所,火力（石炭）,横須賀１号,650000,計画停止,停止・設備故障,,2026/09/05 06:00,あり,2026/09/06,タービン関連設備,2026/09/04 17:29,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 17:29,04/09/2026 20:16
東京,株式会社JERA,34026,袖ケ浦火力発電所,火力（ガス）,袖ケ浦３号,1000000,出力低下,低下・設備故障,450000,2026/09/07 00:00,あり,2026/09/30,タービン関連設備,2026/09/04 17:26,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 17:26,04/09/2026 20:16
東京,株式会社JERA,34026,袖ケ浦火力発電所,火力（ガス）,袖ケ浦３号,1000000,出力低下,低下・設備故障,500000,2026/09/01 00:00,あり,2026/09/06,タービン関連設備,2026/09/04 17:25,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 17:25,04/09/2026 20:16
四国,四国電力(株),82403,四国電力　本川発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2026/09/05 08:30,あり,2026/09/05,作業停止,2026/09/04 17:20,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 17:20,04/09/2026 20:16
四国,四国電力(株),82402,四国電力　本川発電所,水力,１号機,315000,計画停止,停止・定期検査等,,2026/09/05 08:30,あり,2026/09/05,作業停止,2026/09/04 17:19,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 17:19,04/09/2026 20:16
関西,関西電力株式会社,67C43,御坊発電所,火力（石油）,３号機,600000,出力低下,停止・設備故障,270000,2026/09/03 22:03,あり,2026/09/04,発電機設備作業による出力低下 最大低下量：270000 最小低下量：270000 平均低下量：270000,2026/09/04 16:27,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 16:27,04/09/2026 20:16
東京,株式会社JERA,34038,富津火力発電所,火力（ガス）,富津２−４号,162000,計画停止,停止・設備故障,,2026/09/03 13:00,あり,2026/09/04,電気設備関連,2026/09/04 16:20,added,outages_20260904_150404.csv,outages_20260904_201656.csv,04/09/2026 16:20,04/09/2026 20:16
