エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中部,株式会社JERA,45001,新名古屋火力発電所,火力（ガス）,新名古屋７−１号,243000,計画停止,停止・設備故障,,2026/09/17 22:00,あり,2026/09/18,ガスタービン関連設備 JERA内管理ID:W261450-1,2026/09/14 15:58,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 15:58,14/09/2026 15:59
四国,四国電力(株),80701-1,四国電力　西条発電所,火力（石炭）,１号機,500000,出力低下,低下・設備故障,100000,2026/09/14 13:59,なし,,タービン関連設備点検,2026/09/14 14:54,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 14:54,14/09/2026 15:59
関西,関西電力株式会社,62A43,堺港発電所,火力（ガス）,３号機,400000,計画停止,停止・設備故障,,2026/09/13 20:00,あり,2026/09/15,発電機作業,2026/09/14 14:50,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 14:50,14/09/2026 15:59
関西,関西電力株式会社,62A43,堺港発電所,火力（ガス）,３号機,400000,出力低下,低下・その他,268000,2026/09/15 09:40,あり,2026/09/15,試運転 最大低下量：400000（kW） 最小低下量：36900（kW）,2026/09/14 14:49,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 14:49,14/09/2026 15:59
東京,株式会社JERA,34050,川崎火力発電所,火力（ガス）,川崎１−２号,500000,計画停止,停止・設備故障,,2026/09/14 01:50,あり,2026/09/14,電気関連設備,2026/09/14 14:16,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 14:16,14/09/2026 15:59
北陸,北陸電力株式会社,52306,北陸電力 有峰第一発電所,水力,単独,265000,計画停止,低下・送電線等制約,,2026/09/14 08:00,あり,2026/09/14,削除,2026/09/14 13:34,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 13:34,14/09/2026 15:59
北陸,北陸電力株式会社,52314,北陸電力 富山新港火力発電所,火力（ガス）,2号機,500000,出力低下,低下・送電線等制約,487890,2026/09/14 00:00,あり,2026/09/14,系統制約 最大低下量：500000kW 最小低下量：274000kW 平均低下量：487890kW,2026/09/14 13:32,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 13:32,14/09/2026 15:59
東京,鈴川エネルギーセンター,5089,鈴川エネルギーセンター発電所,火力（石炭）,単独,112000,計画停止,停止・その他,,2026/09/04 13:00,あり,2026/09/17,燃料入れ替えのため,2026/09/14 13:07,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 13:07,14/09/2026 15:59
東北,株式会社JERA,4B218,上越火力発電所,火力（ガス）,上越２−２号,595000,出力低下,低下・設備故障,302000,2026/09/14 14:00,なし,,ボイラ関連設備,2026/09/14 12:28,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 12:28,14/09/2026 15:59
東京,君津共同火力株式会社,6065330508,君津共同火力株式会社君津共同発電所,火力（ガス）,5号機,300000,計画外停止,停止・燃料制約,,2026/09/14 13:00,なし,,燃料制約,2026/09/14 11:17,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 11:17,14/09/2026 15:59
東京,株式会社扇島パワー,6149331758,扇島パワー,火力（ガス）,２,407100,計画外停止,停止・設備故障,,2026/09/14 10:40,なし,,HRSG設備関連不具合,2026/09/14 10:52,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 10:52,14/09/2026 15:59
東京,株式会社JERA,327YK,常陸那珂共同火力発電所,火力（石炭）,常陸那珂共同火力１号,650000,計画停止,停止・定期検査等,,2026/10/08 08:05,あり,2026/11/05,タービン関連設備 JERA内管理ID: E26014901,2026/09/14 10:28,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 10:28,14/09/2026 15:59
四国,四国電力(株),81104,四国電力　坂出発電所,火力（ガス）,４号機,350000,出力低下,低下・燃料制約,230000,2026/09/01 00:00,あり,2026/09/30,タンク1基運用による計画消費 最大低下量：350000kW 最小低下量：0kW,2026/09/14 08:43,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 08:43,14/09/2026 15:59
四国,四国電力(株),81104,四国電力　坂出発電所,火力（ガス）,４号機,350000,計画停止,停止・設備故障,,2026/09/13 21:45,あり,2026/09/14,電気関連設備点検,2026/09/14 08:42,added,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 08:42,14/09/2026 15:59
東京,株式会社JERA,34050,川崎火力発電所,火力（ガス）,川崎１−２号,500000,計画停止,停止・設備故障,,2026/09/14 01:50,なし,,電気関連設備,2026/09/14 02:12,removed,outages_20260914_082558.csv,outages_20260914_155915.csv,14/09/2026 08:25,14/09/2026 15:59
