エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,泉北天然ガス発電株式会社,62F61,泉北天然ガス第一発電所,火力（ガス）,４号機,277500,計画停止,停止・定期検査等,,2026/03/07 08:00,あり,2026/03/07,GT付帯設備,2026/02/02 16:29,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:29,02/02/2026 16:42
東京,株式会社JERA,34068,東扇島火力発電所,火力（ガス）,東扇島１号,1000000,計画停止,停止・設備故障,,2026/01/30 22:00,あり,2026/02/02,タービン関連設備,2026/02/02 16:27,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:27,02/02/2026 16:42
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2027/02/27 00:00,あり,2027/03/31,運用停止,2026/02/02 16:25,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:25,02/02/2026 16:42
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/12/26 00:00,あり,2027/01/04,運用停止,2026/02/02 16:24,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:24,02/02/2026 16:42
関西,泉北天然ガス発電株式会社,62F61,泉北天然ガス第一発電所,火力（ガス）,４号機,277500,計画停止,停止・燃料制約,,2026/07/12 08:30,あり,2026/07/12,燃料供給設備の点検,2026/02/02 16:22,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:22,02/02/2026 16:42
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/10/03 00:00,あり,2026/11/29,運用停止,2026/02/02 16:22,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:22,02/02/2026 16:42
関西,泉北天然ガス発電株式会社,62F61,泉北天然ガス第一発電所,火力（ガス）,３号機,277500,計画停止,停止・燃料制約,,2026/07/12 08:30,あり,2026/07/12,燃料供給設備の点検,2026/02/02 16:21,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:21,02/02/2026 16:42
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/08/08 00:00,あり,2026/08/16,運用停止,2026/02/02 16:21,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:21,02/02/2026 16:42
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/04/01 00:00,あり,2026/06/14,運用停止,2026/02/02 16:20,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:20,02/02/2026 16:42
関西,泉北天然ガス発電株式会社,62F61,泉北天然ガス第一発電所,火力（ガス）,４号機,277500,計画停止,停止・燃料制約,,2026/07/11 08:30,あり,2026/07/11,燃料供給設備の点検,2026/02/02 16:19,added,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:19,02/02/2026 16:42
東京,株式会社JERA,34068,東扇島火力発電所,火力（ガス）,東扇島１号,1000000,計画停止,停止・設備故障,,2026/01/30 22:00,なし,,タービン関連設備,2026/01/31 05:16,removed,outages_20260202_161821.csv,outages_20260202_164237.csv,02/02/2026 16:18,02/02/2026 16:42
