エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,関西電力株式会社,65C00,奥吉野発電所,水力,５号機,201000,計画停止,停止・その他,,2026/02/17 16:00,あり,2026/02/17,保安停止,2026/02/17 10:52,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:52,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・その他,,2026/02/17 16:00,あり,2026/02/17,保安停止,2026/02/17 10:51,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:51,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,３号機,201000,計画停止,停止・その他,,2026/02/17 16:00,あり,2026/02/17,保安停止,2026/02/17 10:51,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:51,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・その他,,2026/02/17 16:00,あり,2026/02/17,保安停止,2026/02/17 10:50,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:50,17/02/2026 11:23
中国,中国電力株式会社,71203,新小野田発電所第２号機,火力（石炭）,２号機,500000,計画停止,停止・定期検査等,,9999/02/21 00:00,あり,9999/03/01,削除,2026/02/17 10:50,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:50,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・その他,,2026/02/17 16:00,あり,2026/02/17,保安停止,2026/02/17 10:50,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:50,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,５号機,201000,計画停止,停止・その他,,2026/02/17 12:00,あり,2026/02/17,保安停止,2026/02/17 10:48,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:48,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・その他,,2026/02/17 12:00,あり,2026/02/17,保安停止,2026/02/17 10:48,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:48,17/02/2026 11:23
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,計画停止,停止・定期検査等,,9999/02/21 00:00,あり,9999/03/01,削除,2026/02/17 10:47,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:47,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・その他,,2026/02/17 12:00,あり,2026/02/17,保安停止,2026/02/17 10:47,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:47,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・その他,,2026/02/17 12:00,あり,2026/02/17,保安停止,2026/02/17 10:47,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:47,17/02/2026 11:23
関西,関西電力株式会社,65C00,奥吉野発電所,水力,３号機,201000,計画停止,停止・その他,,2026/02/17 12:00,あり,2026/02/17,保安停止,2026/02/17 10:47,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:47,17/02/2026 11:23
中国,中国電力株式会社,71203,新小野田発電所第２号機,火力（石炭）,２号機,500000,出力低下,低下・燃料制約,89604,2026/02/14 00:00,あり,2026/02/18,石炭運搬設備トラブル 最大低下量：350000kW 最小低下量：0kW,2026/02/17 10:43,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:43,17/02/2026 11:23
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,出力低下,低下・燃料制約,58225,2026/02/14 00:00,あり,2026/02/18,石炭運搬設備トラブル 最大低下量：350000kW 最小低下量：0kW,2026/02/17 10:40,added,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:40,17/02/2026 11:23
中国,中国電力株式会社,71203,新小野田発電所第２号機,火力（石炭）,２号機,500000,出力低下,低下・燃料制約,92705,2026/02/14 00:00,あり,2026/02/20,石炭運搬設備トラブル 最大低下量：350000kW 最小低下量：0kW,2026/02/10 16:35,removed,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:24,17/02/2026 11:23
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,出力低下,低下・燃料制約,72810,2026/02/14 00:00,あり,2026/02/20,石炭運搬設備トラブル 最大低下量：350000kW 最小低下量：0kW,2026/02/10 16:33,removed,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:24,17/02/2026 11:23
中国,中国電力株式会社,71203,新小野田発電所第２号機,火力（石炭）,２号機,500000,出力低下,低下・燃料制約,193380,2026/02/21 00:00,あり,2026/03/01,石炭運搬設備トラブル 最大低下量：350000kW 最小低下量：0kW,2026/01/27 18:10,removed,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:24,17/02/2026 11:23
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,出力低下,低下・燃料制約,208278,2026/02/21 00:00,あり,2026/03/01,石炭運搬設備トラブル 最大低下量：350000kW 最小低下量：0kW,2026/01/27 17:59,removed,outages_20260217_102420.csv,outages_20260217_112320.csv,17/02/2026 10:24,17/02/2026 11:23
