エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
北海道,北海道電力株式会社,10006,苫東厚真発電所,火力（石炭）,１号機,350000,出力低下,低下・その他,245000,2026/06/25 16:45,なし,,調査中,2026/06/25 17:44,added,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 17:44,25/06/2026 18:19
中部,株式会社JERA,45142,新名古屋火力発電所,火力（ガス）,新名古屋８−３号,400000,計画停止,停止・設備故障,,2026/07/05 00:00,あり,2026/07/05,計測関連設備 JERA内管理ID:W261228-1,2026/06/25 17:39,added,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 17:39,25/06/2026 18:19
九州,九州電力株式会社,98037,小丸川発電所,水力,４号機,300000,計画外停止,停止・定期検査等,,2026/06/25 07:00,あり,2026/06/30,２号ポンプ水車外部点検他修繕工事に伴う停止（発電制約）,2026/06/25 17:26,added,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 17:26,25/06/2026 18:19
東京,東京電力リニューアブルパワー株式会社,31302,安曇発電所,水力,4号機,103000,計画停止,停止・定期検査等,,2026/05/17 08:30,あり,2026/07/15,機器修理 鉄管ほか接続配管修理工事,2026/06/25 17:26,added,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 17:26,25/06/2026 18:19
九州,九州電力株式会社,98037,小丸川発電所,水力,３号機,300000,計画外停止,停止・定期検査等,,2026/06/30 07:00,あり,2026/06/30,２号ポンプ水車外部点検他修繕工事に伴う停止（発電制約）,2026/06/25 17:25,added,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 17:25,25/06/2026 18:19
東京,東京電力リニューアブルパワー株式会社,31302,安曇発電所,水力,1号機,105500,計画停止,停止・定期検査等,,2025/11/06 08:30,あり,2026/08/13,機器点検、修理、試験,2026/06/25 17:24,added,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 17:24,25/06/2026 18:19
九州,九州電力株式会社,98037,小丸川発電所,水力,１号機,300000,計画外停止,停止・定期検査等,,2026/06/30 07:00,あり,2026/06/30,２号ポンプ水車外部点検他修繕工事に伴う停止（発電制約）,2026/06/25 17:23,added,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 17:23,25/06/2026 18:19
中国,電源開発,75202,電源開発竹原火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・設備故障,420000,2026/06/30 04:00,あり,2026/07/03,脱硫装置補修／最大低下量：420000 kW／最小低下量：420000 kW／当社管理番号：TRA-26-116,2026/06/25 17:09,added,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 17:09,25/06/2026 18:19
東京,東京電力リニューアブルパワー株式会社,31302,安曇発電所,水力,4号機,103000,計画停止,停止・定期検査等,,2026/05/17 08:30,あり,2026/06/26,機器修理 鉄管ほか接続配管修理工事,2026/06/12 10:07,removed,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 16:58,25/06/2026 18:19
東京,東京電力リニューアブルパワー株式会社,31302,安曇発電所,水力,1号機,105500,計画停止,停止・定期検査等,,2025/11/06 08:30,あり,2026/09/13,機器点検、修理、試験,2025/10/17 09:21,removed,outages_20260625_165847.csv,outages_20260625_181939.csv,25/06/2026 16:58,25/06/2026 18:19
