エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
九州,九州電力株式会社,98037,小丸川発電所,水力,４号機,300000,計画停止,停止・定期検査等,,2026/07/22 10:00,あり,2026/07/22,小丸川ps4号自動制御盤他取替工事に伴う予防停止,2026/06/18 12:43,added,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 12:43,18/06/2026 12:52
九州,九州電力株式会社,97015,大平発電所,水力,１号機,250000,計画停止,停止・定期検査等,,2026/07/07 10:00,あり,2026/07/07,日常点検,2026/06/18 12:39,added,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 12:39,18/06/2026 12:52
九州,九州電力株式会社,95012,天山発電所,水力,１号機,300000,計画停止,停止・定期検査等,,2026/07/21 14:00,あり,2026/07/21,日常点検（発電制約）,2026/06/18 12:37,added,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 12:37,18/06/2026 12:52
九州,九州電力株式会社,95012,天山発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2026/07/21 13:00,あり,2026/07/21,日常点検,2026/06/18 12:34,added,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 12:34,18/06/2026 12:52
九州,九州電力株式会社,95012,天山発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2026/07/21 09:30,あり,2026/07/21,日常点検（発電制約）,2026/06/18 12:23,added,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 12:23,18/06/2026 12:52
九州,九州電力株式会社,95012,天山発電所,水力,１号機,300000,計画停止,停止・定期検査等,,2026/07/21 09:00,あり,2026/07/21,日常点検,2026/06/18 12:20,added,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 12:20,18/06/2026 12:52
関西,関西電力株式会社,67C41,御坊発電所,火力（石油）,１号機,600000,計画停止,停止・燃料制約,,2026/06/18 20:23,あり,2026/06/29,燃料制約,2026/06/18 11:45,added,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 11:45,18/06/2026 12:52
関西,関西電力株式会社,67C41,御坊発電所,火力（石油）,１号機,600000,出力低下,低下・燃料制約,389000,2026/06/18 19:31,あり,2026/06/18,最大低下量：600000(kw) 最小低下量：0(kw) 燃料制約のため,2026/06/18 11:45,added,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 11:45,18/06/2026 12:52
関西,関西電力株式会社,67C41,御坊発電所,火力（石油）,１号機,600000,計画停止,停止・燃料制約,,2026/06/18 19:36,あり,2026/06/29,燃料制約,2026/06/16 20:16,removed,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 11:27,18/06/2026 12:52
関西,関西電力株式会社,67C41,御坊発電所,火力（石油）,１号機,600000,出力低下,低下・燃料制約,389000,2026/06/18 18:44,あり,2026/06/18,最大低下量：600000(kw) 最小低下量：0(kw) 燃料制約のため,2026/06/16 20:14,removed,outages_20260618_112757.csv,outages_20260618_125203.csv,18/06/2026 11:27,18/06/2026 12:52
