エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
九州,九州電力株式会社,97015,大平発電所,水力,１号機,250000,計画停止,停止・定期検査等,,2026/07/07 10:00,あり,2026/07/07,日常点検,2026/06/19 17:13,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 17:13,19/06/2026 17:14
九州,九州電力株式会社,95012,天山発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2026/07/21 09:30,あり,2026/07/21,日常点検,2026/06/19 17:11,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 17:11,19/06/2026 17:14
九州,九州電力株式会社,95012,天山発電所,水力,１号機,300000,計画停止,停止・定期検査等,,2026/07/21 09:00,あり,2026/07/21,日常点検,2026/06/19 17:09,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 17:09,19/06/2026 17:14
東京,株式会社JERA,328XY,横須賀火力発電所,火力（石炭）,横須賀２号,650000,出力低下,低下・その他,286000,2026/06/20 07:00,あり,2026/06/20,ボイラ関連設備 最大低下量　350000KW 最小低下量　０KW 平均低下量　286000KW,2026/06/19 16:31,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 16:31,19/06/2026 17:14
関西,株式会社コベルコパワー神戸第二,64339,神戸発電所,火力（石炭）,4号機,650000,計画停止,停止・定期検査等,,9999/06/20 23:05,あり,9999/06/25,定期検査試運転,2026/06/19 16:13,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 16:13,19/06/2026 17:14
関西,株式会社コベルコパワー神戸第二,64339,神戸発電所,火力（石炭）,4号機,650000,計画停止,停止・定期検査等,,9999/06/28 16:00,あり,9999/06/30,定期検査試運転,2026/06/19 16:13,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 16:13,19/06/2026 17:14
東北,東北電力株式会社,2W422,東北電力東新潟火力発電所１号機,火力（ガス）,１号機,600000,出力低下,低下・その他,266000,2026/07/07 07:05,あり,2026/07/07,最大低下量：430000kW 最小低下量：5000kW 試験に伴う出力低下,2026/06/19 16:12,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 16:12,19/06/2026 17:14
東北,電源開発,31003,電源開発奥只見発電所,水力,3号機,126000,計画停止,停止・定期検査等,,2026/06/16 09:00,あり,2026/06/19,点検作業　当社管理番号：THD-26-120,2026/06/19 16:12,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 16:12,19/06/2026 17:14
関西,株式会社コベルコパワー神戸第二,64339,神戸発電所,火力（石炭）,4号機,650000,計画停止,停止・定期検査等,,9999/07/01 06:05,あり,9999/07/12,定期検査試運転,2026/06/19 16:12,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 16:12,19/06/2026 17:14
東北,電源開発,31003,電源開発奥只見発電所,水力,4号機,200000,計画停止,停止・定期検査等,,2026/06/16 09:00,あり,2026/06/19,点検作業　当社管理番号：THD-26-120,2026/06/19 16:11,added,outages_20260619_131033.csv,outages_20260619_171449.csv,19/06/2026 16:11,19/06/2026 17:14
