エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,1号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/27,河川制約による停止,2026/06/27 21:42,added,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:42,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,2号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/27,河川制約による停止,2026/06/27 21:42,added,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:42,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,3号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/27,河川制約による停止,2026/06/27 21:41,added,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:41,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,4号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/27,河川制約による停止,2026/06/27 21:41,added,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:41,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,5号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/27,河川制約による停止,2026/06/27 21:41,added,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:41,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,5号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/28,河川制約による停止,2026/06/27 07:13,removed,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:17,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,4号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/28,河川制約による停止,2026/06/27 07:12,removed,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:17,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,3号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/28,河川制約による停止,2026/06/27 07:11,removed,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:17,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,2号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/28,河川制約による停止,2026/06/27 07:09,removed,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:17,27/06/2026 21:52
中部,電源開発,48001,電源開発新豊根発電所（中部）,水力,1号機,225000,計画停止,停止・その他,,2026/06/27 01:30,あり,2026/06/28,河川制約による停止,2026/06/27 07:08,removed,outages_20260627_211750.csv,outages_20260627_215258.csv,27/06/2026 21:17,27/06/2026 21:52
