エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,株式会社JERA,34069,東扇島火力発電所,火力（ガス）,東扇島２号,1000000,計画停止,停止・設備故障,,2026/06/17 06:00,あり,2026/06/19,電気関連設備,2026/06/12 16:19,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 16:19,12/06/2026 16:26
北海道,北海道パワーエンジニアリング株式会社,10216,北海道ﾊﾟﾜｰｴﾝｼﾞﾆｱﾘﾝｸﾞ株式会社　苫小牧共同火力発電所3G,火力（石油）,単独,250000,出力低下,低下・燃料制約,231000,2026/06/18 23:00,あり,2026/09/30,燃料制約 最大低下量：250000kW 最低低下量：0kW 平均低下量：231000kW,2026/06/12 16:01,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 16:01,12/06/2026 16:26
北海道,北海道パワーエンジニアリング株式会社,10216,北海道ﾊﾟﾜｰｴﾝｼﾞﾆｱﾘﾝｸﾞ株式会社　苫小牧共同火力発電所3G,火力（石油）,単独,250000,計画外停止,停止・設備故障,,2026/06/03 10:55,あり,2026/06/18,電気設備の点検,2026/06/12 15:55,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 15:55,12/06/2026 16:26
東京,東京電力リニューアブルパワー株式会社,31203,神流川発電所,水力,1号機,470000,計画停止,停止・設備故障,,2026/06/12 16:00,なし,,スラスト軸受油循環ポンプ修理,2026/06/12 15:39,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 15:39,12/06/2026 16:26
東京,常磐共同火力株式会社,6066332489,勿来発電所,火力（石炭）,勿来8号機（東京系）,600000,計画停止,停止・その他,,2026/07/04 00:00,あり,2026/07/06,メンテナンス停止,2026/06/12 15:15,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 15:15,12/06/2026 16:26
中部,中部電力(株),42332,徳山発電所,水力,１号機,139000,出力低下,低下・その他,112486,2026/06/13 00:00,あり,2026/06/19,運用制約　最大低下量：139000kW　最低低下量：0kW　平均低下量：112486kW,2026/06/12 15:13,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 15:13,12/06/2026 16:26
東北,株式会社JERA,4B218,上越火力発電所,火力（ガス）,上越２−２号,595000,計画停止,停止・設備故障,,2026/06/19 00:00,あり,2026/06/20,ボイラ関連設備他 JERA内管理ID: W260927-1,2026/06/12 15:08,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 15:08,12/06/2026 16:26
東北,株式会社JERA,4B212,上越火力発電所,火力（ガス）,上越１−２号,595000,出力低下,低下・その他,302000,2026/06/16 06:00,あり,2026/06/16,燃料関連設備 JERA内管理ID: W260924-1,2026/06/12 15:06,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 15:06,12/06/2026 16:26
東北,株式会社JERA,4B212,上越火力発電所,火力（ガス）,上越１−２号,595000,出力低下,低下・その他,302000,2026/06/18 06:00,あり,2026/06/18,燃料関連設備 JERA内管理ID: W260922-1,2026/06/12 15:05,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 15:05,12/06/2026 16:26
東北,株式会社JERA,4B209,上越火力発電所,火力（ガス）,上越１−１号,595000,出力低下,低下・その他,302000,2026/06/17 06:00,あり,2026/06/17,燃料関連設備 JERA内管理ID: W260918-1,2026/06/12 15:05,added,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 15:05,12/06/2026 16:26
北海道,北海道パワーエンジニアリング株式会社,10216,北海道ﾊﾟﾜｰｴﾝｼﾞﾆｱﾘﾝｸﾞ株式会社　苫小牧共同火力発電所3G,火力（石油）,単独,250000,計画外停止,停止・設備故障,,2026/06/03 10:55,なし,,電気設備の点検,2026/06/03 13:41,removed,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 14:52,12/06/2026 16:26
東北,株式会社JERA,4B212,上越火力発電所,火力（ガス）,上越１−２号,595000,出力低下,低下・その他,302000,2026/06/20 06:00,あり,2026/06/20,燃料関連設備 JERA内管理ID: W260922-1,2026/04/10 18:24,removed,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 14:52,12/06/2026 16:26
東北,株式会社JERA,4B218,上越火力発電所,火力（ガス）,上越２−２号,595000,出力低下,低下・その他,302000,2026/06/19 06:00,あり,2026/06/19,燃料関連設備 JERA内管理ID: W260927-1,2026/04/10 18:24,removed,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 14:52,12/06/2026 16:26
東北,株式会社JERA,4B209,上越火力発電所,火力（ガス）,上越１−１号,595000,出力低下,低下・その他,302000,2026/06/18 06:00,あり,2026/06/18,燃料関連設備 JERA内管理ID: W260918-1,2026/04/10 18:23,removed,outages_20260612_145249.csv,outages_20260612_162647.csv,12/06/2026 14:52,12/06/2026 16:26
