エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,関西電力株式会社,68E00,奥多々良木発電所,水力,１号機,303000,計画停止,停止・設備故障,,2026/07/24 11:00,あり,2026/07/24,発電機作業,2026/06/24 11:10,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:10,24/06/2026 11:10
九州,九州電力株式会社,95012,天山発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2026/08/26 13:00,あり,2026/08/26,日常点検,2026/06/24 11:09,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:09,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,６号機,201000,計画停止,停止・設備故障,,2026/07/14 07:00,あり,2026/07/14,発電機作業,2026/06/24 11:06,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:06,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,５号機,201000,計画停止,停止・設備故障,,2026/07/14 07:00,あり,2026/07/14,発電機作業,2026/06/24 11:05,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:05,24/06/2026 11:10
九州,九州電力株式会社,97015,大平発電所,水力,１号機,250000,計画停止,停止・定期検査等,,2026/08/21 14:00,あり,2026/08/21,日常点検,2026/06/24 11:04,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:04,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・設備故障,,2026/07/14 07:00,あり,2026/07/14,発電機作業,2026/06/24 11:04,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:04,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,３号機,201000,計画停止,停止・設備故障,,2026/07/14 07:00,あり,2026/07/14,発電機作業,2026/06/24 11:03,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:03,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・設備故障,,2026/07/14 07:00,あり,2026/07/14,発電機作業,2026/06/24 11:03,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:03,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・設備故障,,2026/07/14 07:00,あり,2026/07/14,発電機作業,2026/06/24 11:01,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 11:01,24/06/2026 11:10
九州,九州電力株式会社,98037,小丸川発電所,水力,４号機,300000,計画停止,停止・定期検査等,,2026/08/05 09:00,あり,2026/08/05,日常点検,2026/06/24 10:58,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:58,24/06/2026 11:10
関西,関西電力株式会社,63D03,大河内発電所,水力,４号機,320000,計画停止,停止・設備故障,,2026/07/21 09:30,あり,2026/07/21,発電機作業,2026/06/24 10:57,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:57,24/06/2026 11:10
関西,関西電力株式会社,63D03,大河内発電所,水力,３号機,320000,計画停止,停止・設備故障,,2026/07/21 09:30,あり,2026/07/21,発電機作業,2026/06/24 10:56,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:56,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,６号機,201000,計画停止,停止・設備故障,,2026/07/14 10:00,あり,2026/07/14,発電機作業,2026/06/24 10:55,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:55,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,５号機,201000,計画停止,停止・設備故障,,2026/07/14 10:00,あり,2026/07/14,発電機作業,2026/06/24 10:54,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:54,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・設備故障,,2026/07/14 10:00,あり,2026/07/14,発電機作業,2026/06/24 10:53,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:53,24/06/2026 11:10
関西,関西電力株式会社,68E00,奥多々良木発電所,水力,５号機,360000,計画停止,停止・設備故障,,2026/07/08 09:00,あり,2026/07/08,発電機作業,2026/06/24 10:52,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:52,24/06/2026 11:10
関西,関西電力株式会社,68E00,奥多々良木発電所,水力,６号機,360000,計画停止,停止・その他,,2026/07/08 09:00,あり,2026/07/08,試運転,2026/06/24 10:51,added,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:51,24/06/2026 11:10
九州,九州電力株式会社,98037,小丸川発電所,水力,４号機,300000,計画停止,停止・定期検査等,,2026/07/22 10:00,あり,2026/07/22,盤取替工事に伴う予防停止,2026/06/19 17:15,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
九州,九州電力株式会社,97015,大平発電所,水力,１号機,250000,計画停止,停止・定期検査等,,2026/07/07 10:00,あり,2026/07/07,日常点検,2026/06/19 17:13,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
九州,九州電力株式会社,95012,天山発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2026/07/21 09:30,あり,2026/07/21,日常点検,2026/06/19 17:11,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
関西,関西電力株式会社,68E00,奥多々良木発電所,水力,１号機,303000,計画停止,低下・燃料制約,,2026/07/24 11:00,あり,2026/07/24,発電機作業,2026/05/25 17:00,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,６号機,201000,計画停止,停止・設備故障,,2026/07/17 12:00,あり,2026/07/17,発電機作業,2026/04/22 16:41,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,５号機,201000,計画停止,停止・設備故障,,2026/07/17 12:00,あり,2026/07/17,発電機作業,2026/04/22 16:38,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・設備故障,,2026/07/17 12:00,あり,2026/07/17,発電機作業,2026/04/22 16:36,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,３号機,201000,計画停止,停止・設備故障,,2026/07/17 12:00,あり,2026/07/17,発電機作業,2026/04/22 16:34,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・設備故障,,2026/07/17 12:00,あり,2026/07/17,発電機作業,2026/04/22 16:31,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・設備故障,,2026/07/17 12:00,あり,2026/07/17,発電機作業,2026/04/22 16:29,removed,outages_20260624_102022.csv,outages_20260624_111036.csv,24/06/2026 10:20,24/06/2026 11:10
