エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
四国,住友共同電力株式会社,80651,壬生川火力発電所,火力（石炭）,１号機,250000,出力低下,低下・燃料制約,175000,2026/06/20 11:15,あり,2026/06/23,燃料制約（排ガス処理設備調査）,2026/06/23 11:44,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:44,23/06/2026 12:25
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,103000,2026/06/29 00:00,あり,2026/06/29,系統制約 平均低下量　　103000kW 最大低下量　　143000kW 最小低下量　　69000kW,2026/06/23 11:27,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:27,23/06/2026 12:25
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,出力低下,低下・送電線等制約,103000,2026/06/29 00:00,あり,2026/06/29,系統制約 平均低下量　　103000kW 最大低下量　　143000kW 最小低下量　　69000kW,2026/06/23 11:27,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:27,23/06/2026 12:25
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,123000,2026/06/28 00:00,あり,2026/06/28,系統制約 平均低下量　　123000kW 最大低下量　　144000kW 最小低下量　　107000kW,2026/06/23 11:27,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:27,23/06/2026 12:25
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,出力低下,低下・送電線等制約,123000,2026/06/28 00:00,あり,2026/06/28,系統制約 平均低下量　　123000kW 最大低下量　　144000kW 最小低下量　　107000kW,2026/06/23 11:27,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:27,23/06/2026 12:25
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,120000,2026/06/27 00:00,あり,2026/06/27,系統制約 平均低下量　　120000kW 最大低下量　　142000kW 最小低下量　　103000kW,2026/06/23 11:27,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:27,23/06/2026 12:25
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,出力低下,低下・送電線等制約,120000,2026/06/27 00:00,あり,2026/06/27,系統制約 平均低下量　　120000kW 最大低下量　　142000kW 最小低下量　　103000kW,2026/06/23 11:27,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:27,23/06/2026 12:25
関西,関西電力株式会社,62A42,堺港発電所,火力（ガス）,２号機,400000,出力低下,低下・その他,184000,2026/07/01 14:35,あり,2026/07/01,試運転 最大低下量：400000（kW） 最小低下量：45900（kW）,2026/06/23 11:18,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:18,23/06/2026 12:25
関西,関西電力株式会社,62A42,堺港発電所,火力（ガス）,２号機,400000,計画停止,停止・設備故障,,2026/06/27 00:00,あり,2026/07/01,発電機作業,2026/06/23 11:15,added,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:15,23/06/2026 12:25
四国,住友共同電力株式会社,80651,壬生川火力発電所,火力（石炭）,１号機,250000,出力低下,低下・燃料制約,175000,2026/06/20 11:15,なし,,燃料制約（排ガス処理設備調査）,2026/06/18 13:29,removed,outages_20260623_110832.csv,outages_20260623_122531.csv,23/06/2026 11:08,23/06/2026 12:25
