エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,株式会社JERA,34046,富津火力発電所,火力（ガス）,富津４−１号,507000,計画停止,停止・その他,,2025/12/05 13:15,あり,2025/12/05,確認試験に伴う停止 JERA内管理ID: E25084301,2025/11/27 10:41,added,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:41,27/11/2025 10:45
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,出力低下,低下・その他,300000,2025/11/27 11:43,あり,2025/11/27,ボイラ関連設備 JERA内管理ID:W251440-1,2025/11/27 10:31,added,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:31,27/11/2025 10:45
東北,東北電力株式会社,2V402,東北電力東新潟火力発電所３号系列,火力（ガス）,３−２号機ＳＴ,203000,出力低下,低下・その他,85000,2025/12/12 06:00,あり,2025/12/15,最大低下量　163000kW 最小低下量　　 8000kW GT作業に伴う低下,2025/11/27 10:31,added,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:31,27/11/2025 10:45
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,出力低下,低下・その他,200000,2025/11/28 00:00,あり,2025/11/28,ボイラ関連設備 JERA内管理ID:W251441-1,2025/11/27 10:31,added,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:31,27/11/2025 10:45
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,出力低下,低下・その他,200000,2025/11/25 07:00,あり,2025/11/27,ボイラ関連設備 JERA内管理ID:W251409-1,2025/11/27 10:28,added,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:28,27/11/2025 10:45
関西,関西電力株式会社,62A41,堺港発電所,火力（ガス）,１号機,400000,出力低下,低下・送電線等制約,122000,9999/12/07 15:00,あり,9999/12/07,TSO作業 最大低下量：122000(kW) 最小低下量：122000(kW),2025/11/27 10:25,added,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:25,27/11/2025 10:45
中部,株式会社JERA,42292,川越火力発電所,火力（ガス）,川越３−２号,243000,計画停止,停止・定期検査等,,2026/02/15 07:00,あり,2026/02/15,電気関連設備 JERA内管理ID: W251436-1,2025/11/27 10:08,added,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:08,27/11/2025 10:45
四国,四国電力(株),80701-1,四国電力　西条発電所,火力（石炭）,１号機,500000,出力低下,低下・その他,126000,2025/12/07 05:30,あり,2025/12/07,燃焼試験 最大低下量：350000kW 最小低下量：0kW,2025/11/27 10:06,added,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:06,27/11/2025 10:45
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,出力低下,低下・その他,200000,2025/11/25 07:00,あり,2025/11/28,ボイラ関連設備 JERA内管理ID:W251409-1,2025/11/18 11:25,removed,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:05,27/11/2025 10:45
関西,関西電力株式会社,62A41,堺港発電所,火力（ガス）,１号機,400000,出力低下,低下・送電線等制約,122000,2025/12/07 15:00,あり,2025/12/07,TSO作業 最大低下量：122000(kW) 最小低下量：122000(kW),2025/10/22 14:20,removed,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:05,27/11/2025 10:45
東京,株式会社JERA,34046,富津火力発電所,火力（ガス）,富津４−１号,507000,計画停止,停止・その他,,2025/12/05 13:35,あり,2025/12/05,確認試験に伴う停止 JERA内管理ID: E25084301,2025/08/20 17:23,removed,outages_20251127_100525.csv,outages_20251127_104523.csv,27/11/2025 10:05,27/11/2025 10:45
