エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東北,電源開発,31201,電源開発奥清津発電所,水力,4号機,250000,計画停止,停止・設備故障,,2025/10/29 15:38,あり,9999/10/29,削除依頼中,2025/11/04 10:53,added,outages_20251103_003028.csv,outages_20251104_113030.csv,04/11/2025 10:53,04/11/2025 11:30
関西,関西電力株式会社,63D03,大河内発電所,水力,１号機,320000,計画停止,停止・設備故障,,9999/11/11 10:00,あり,9999/11/11,発電機作業,2025/11/04 09:53,added,outages_20251103_003028.csv,outages_20251104_113030.csv,04/11/2025 09:53,04/11/2025 11:30
中部,株式会社JERA,42389,西名古屋火力発電所,火力（ガス）,西名古屋７−１号,1188200,出力低下,低下・設備故障,812200,2025/11/04 06:50,あり,2025/11/04,ガスタービン関連設備他,2025/11/04 04:14,added,outages_20251103_003028.csv,outages_20251104_113030.csv,04/11/2025 04:14,04/11/2025 11:30
中部,株式会社JERA,42389,西名古屋火力発電所,火力（ガス）,西名古屋７−１号,1188200,計画外停止,停止・設備故障,,2025/11/04 03:11,あり,2025/11/04,ガスタービン関連設備,2025/11/04 04:00,added,outages_20251103_003028.csv,outages_20251104_113030.csv,04/11/2025 04:00,04/11/2025 11:30
中部,株式会社JERA,42389,西名古屋火力発電所,火力（ガス）,西名古屋７−１号,1188200,出力低下,低下・設備故障,401200,2025/11/04 13:00,なし,,ガスタービン関連設備,2025/11/04 03:52,added,outages_20251103_003028.csv,outages_20251104_113030.csv,04/11/2025 03:52,04/11/2025 11:30
中部,株式会社JERA,42389,西名古屋火力発電所,火力（ガス）,西名古屋７−１号,1188200,出力低下,低下・その他,401200,2025/11/04 03:00,あり,2025/11/04,ボイラ関連設備,2025/11/03 15:23,added,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 15:23,04/11/2025 11:30
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,出力低下,低下・送電線等制約,167364,2025/11/05 09:00,あり,2025/11/05,系統作業　　最大低下量：279000kW　　最小低下量：99000kW　　平均低下量：167364kW,2025/11/03 15:14,added,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 15:14,04/11/2025 11:30
中国,中国電力株式会社,7B291,三隅発電所第２号機,火力（石炭）,２号機,1000000,出力低下,低下・送電線等制約,364604,2025/11/05 00:00,あり,2025/11/05,系統作業　　最大低下量：1000000kW　　最小低下量：0000kW　　平均低下量：364604kW,2025/11/03 15:14,added,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 15:14,04/11/2025 11:30
四国,電源開発,83251,電源開発橘湾火力発電所,火力（石炭）,2号機,1050000,計画停止,停止・その他,,2025/11/03 10:00,あり,2025/11/03,給電指令,2025/11/03 06:09,added,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 06:09,04/11/2025 11:30
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,116000,2025/11/01 00:00,あり,2025/11/07,系統作業  平均低下量：116000kW  最大低下量：153000kW  最小低下量：60000kW,2025/11/03 00:49,added,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 00:49,04/11/2025 11:30
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,出力低下,低下・送電線等制約,116000,2025/11/01 00:00,あり,2025/11/07,系統作業  平均低下量：116000kW  最大低下量：153000kW  最小低下量：60000kW,2025/11/03 00:48,added,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 00:48,04/11/2025 11:30
中部,株式会社JERA,42389,西名古屋火力発電所,火力（ガス）,西名古屋７−１号,1188200,出力低下,低下・その他,725000,2025/11/04 18:30,あり,2025/11/04,ボイラ関連設備  最大低下量：1188200kW  最小低下量：0kW  JERA管理ID:W251338-1,2025/11/02 17:21,removed,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 00:30,04/11/2025 11:30
四国,電源開発,83251,電源開発橘湾火力発電所,火力（石炭）,2号機,1050000,計画停止,停止・その他,,2025/11/01 09:30,あり,2025/11/01,給電指令,2025/11/01 08:33,removed,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 00:30,04/11/2025 11:30
北海道,北海道電力株式会社,16212,高見発電所,水力,２号機,100000,計画停止,停止・その他,,9999/11/08 09:00,あり,9999/11/08,付帯設備点検,2025/10/31 18:08,removed,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 00:30,04/11/2025 11:30
東北,電源開発,31201,電源開発奥清津発電所,水力,4号機,250000,計画停止,停止・設備故障,,2025/10/29 15:38,あり,9999/10/29,所内回路不具合  当社管理番号：当直間,2025/10/30 14:17,removed,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 00:30,04/11/2025 11:30
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,129000,2025/11/01 00:00,あり,2025/11/07,系統作業  平均低下量：129000kW  最大低下量：157000kW  最小低下量：100000kW,2025/10/29 18:02,removed,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 00:30,04/11/2025 11:30
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,出力低下,低下・送電線等制約,129000,2025/11/01 00:00,あり,2025/11/07,系統作業  平均低下量：129000kW  最大低下量：157000kW  最小低下量：100000kW,2025/10/29 18:01,removed,outages_20251103_003028.csv,outages_20251104_113030.csv,03/11/2025 00:30,04/11/2025 11:30
