エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,319000,2025/11/21 00:00,あり,2025/11/21,系統作業／最大低下量：383000 kW／最小低下量：268000 kW,2025/11/11 18:19,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:19,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,317000,2025/11/20 00:00,あり,2025/11/20,系統作業／最大低下量：383000 kW／最小低下量：263000 kW,2025/11/11 18:18,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:18,11/11/2025 18:24
中国,中国電力株式会社,78301,俣野川発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2025/12/15 09:00,あり,2025/12/15,EG自動起動試験,2025/11/11 18:18,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:18,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,314000,2025/11/19 00:00,あり,2025/11/19,系統作業／最大低下量：378000 kW／最小低下量：260000 kW,2025/11/11 18:18,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:18,11/11/2025 18:24
中国,中国電力株式会社,78301,俣野川発電所,水力,１号機,300000,計画停止,停止・定期検査等,,2025/12/15 09:00,あり,2025/12/15,EG自動起動試験,2025/11/11 18:17,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:17,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,305000,2025/11/18 00:00,あり,2025/11/18,系統作業／最大低下量：386000 kW／最小低下量：248000 kW,2025/11/11 18:17,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:17,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,239000,2025/11/17 00:00,あり,2025/11/17,系統作業／最大低下量：332000 kW／最小低下量：82000 kW,2025/11/11 18:16,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:16,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,150000,2025/11/16 00:00,あり,2025/11/16,系統作業／最大低下量：348000 kW／最小低下量：55000 kW,2025/11/11 18:16,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:16,11/11/2025 18:24
中国,中国電力株式会社,78301,俣野川発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2025/12/09 15:30,あり,2025/12/09,揚水試験,2025/11/11 18:16,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:16,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,85000,2025/11/15 00:00,あり,2025/11/15,系統作業／最大低下量：128000 kW／最小低下量：51000 kW,2025/11/11 18:15,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:15,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,232000,2025/11/14 00:00,あり,2025/11/14,系統作業／最大低下量：397000 kW／最小低下量：31000 kW,2025/11/11 18:14,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:14,11/11/2025 18:24
中国,中国電力株式会社,78301,俣野川発電所,水力,１号機,300000,計画停止,停止・定期検査等,,2025/12/09 15:30,あり,2025/12/09,2号揚水試験に伴う停止,2025/11/11 18:14,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:14,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,322000,2025/11/13 00:00,あり,2025/11/13,系統作業／最大低下量：397000 kW／最小低下量：267000 kW,2025/11/11 18:14,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:14,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,329000,2025/11/12 00:00,あり,2025/11/12,系統作業／最大低下量：371000 kW／最小低下量：300000 kW,2025/11/11 18:13,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:13,11/11/2025 18:24
中国,中国電力株式会社,78301,俣野川発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2025/12/08 13:00,あり,2025/12/08,軽易作業,2025/11/11 18:12,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:12,11/11/2025 18:24
中国,中国電力株式会社,78301,俣野川発電所,水力,１号機,300000,計画停止,停止・定期検査等,,2025/12/08 09:00,あり,2025/12/08,軽易作業,2025/11/11 18:11,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:11,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,計画停止,停止・設備故障,,2025/11/12 16:10,なし,,2次節炭器入口管寄せリークに伴う解列 当社管理番号：当直間,2025/11/11 18:08,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:08,11/11/2025 18:24
中国,中国電力株式会社,78301,俣野川発電所,水力,４号機,300000,計画停止,停止・定期検査等,,9999/12/11 13:00,あり,9999/12/11,削除,2025/11/11 18:08,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:08,11/11/2025 18:24
中国,中国電力株式会社,78301,俣野川発電所,水力,３号機,300000,計画停止,停止・定期検査等,,9999/12/11 09:00,あり,9999/12/11,削除,2025/11/11 18:07,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:07,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・設備故障,300000,2025/11/11 20:00,あり,2025/11/12,石炭バンカパージ 最大低下量：300000kW 最小低下量：300000kW 当社管理番号：当直間,2025/11/11 18:07,added,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:07,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,293000,2025/11/21 00:00,あり,2025/11/21,系統作業／最大低下量：300000 kW／最小低下量：277000 kW,2025/11/11 10:40,removed,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:05,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,291000,2025/11/20 00:00,あり,2025/11/20,系統作業／最大低下量：300000 kW／最小低下量：272000 kW,2025/11/11 10:39,removed,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:05,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,291000,2025/11/19 00:00,あり,2025/11/19,系統作業／最大低下量：300000 kW／最小低下量：269000 kW,2025/11/11 10:38,removed,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:05,11/11/2025 18:24
東京,電源開発,31804,電源開発磯子火力発電所新１号機,火力（石炭）,1号機,600000,出力低下,低下・送電線等制約,288000,2025/11/18 00:00,あり,2025/11/18,系統作業／最大低下量：300000 kW／最小低下量：258000 kW,2025/11/11 10:37,removed,outages_20251111_180559.csv,outages_20251111_182454.csv,11/11/2025 18:05,11/11/2025 18:24
