エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
北陸,北陸電力株式会社,52361,北陸電力 富山新港火力発電所,火力（ガス）,LNG1号機,424700,出力低下,低下・燃料制約,312240,9999/10/02 22:00,あり,9999/10/03,削除  LNG計画消費  平均低下量：312240kW  最大低下量：318000kW  最低低下量：261000kW,2025/10/02 19:07,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 19:07,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,１号機,233000,計画停止,停止・設備故障,,9999/11/14 10:00,あり,9999/12/19,発電機作業,2025/10/02 18:50,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:50,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,9999/11/14 10:00,あり,9999/12/19,発電機作業,2025/10/02 18:49,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:49,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/19 10:00,あり,2025/12/19,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/18 10:00,あり,2025/12/18,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/17 10:00,あり,2025/12/17,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/16 10:00,あり,2025/12/16,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/15 10:00,あり,2025/12/15,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/14 10:00,あり,2025/12/14,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/13 10:00,あり,2025/12/13,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/12 10:00,あり,2025/12/12,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/11 10:00,あり,2025/12/11,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/10 10:00,あり,2025/12/10,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/09 10:00,あり,2025/12/09,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/08 10:00,あり,2025/12/08,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/07 10:00,あり,2025/12/07,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/06 10:00,あり,2025/12/06,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/05 10:00,あり,2025/12/05,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/04 10:00,あり,2025/12/04,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/03 10:00,あり,2025/12/03,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
関西,関西電力株式会社,63C00,喜撰山発電所,水力,２号機,233000,計画停止,停止・設備故障,,2025/12/02 10:00,あり,2025/12/02,発電機作業,2025/10/02 18:48,added,outages_20251002_183026.csv,outages_20251002_193029.csv,02/10/2025 18:48,02/10/2025 19:30
