エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,株式会社JERA,34029,富津火力発電所,火力（ガス）,富津１−２号,167000,計画停止,停止・設備故障,,2025/10/25 00:00,あり,2025/10/30,タービン関連設備  JERA内管理ID: E25106101,2025/10/23 18:58,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:58,23/10/2025 19:30
東京,株式会社JERA,34011,千葉火力発電所,火力（ガス）,千葉３−３号,500000,計画停止,停止・送電線等制約,,2025/10/28 09:00,あり,2025/10/28,系統制約,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,328RU,姉崎火力発電所,火力（ガス）,姉崎新３号,646900,計画停止,停止・送電線等制約,,2025/10/26 12:00,あり,2025/10/28,系統制約      ,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,328RU,姉崎火力発電所,火力（ガス）,姉崎新３号,646900,出力低下,低下・送電線等制約,287000,2025/10/25 00:00,あり,2025/10/26,系統制約  平均	287000	kW  最大	595000	kW  最小	227000	kW      ,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,328RV,姉崎火力発電所,火力（ガス）,姉崎新２号,646900,出力低下,低下・送電線等制約,235000,2025/10/25 00:00,あり,2025/10/31,系統制約  平均	235000	kW  最大	360000	kW  最小	0	kW    ,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,328Z0,姉崎火力発電所,火力（ガス）,姉崎新１号,646900,出力低下,低下・送電線等制約,224000,2025/10/25 00:00,あり,2025/10/31,系統制約  平均	224000	kW  最大	360000	kW  最小	0	kW  ,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,140000,2025/10/28 00:00,あり,2025/10/31,系統制約  平均	140000	kW  最大	167000	kW  最小	118000	kW,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34027,袖ケ浦火力発電所,火力（ガス）,袖ケ浦４号,1000000,計画停止,停止・送電線等制約,,2025/10/25 00:00,あり,2025/10/31,系統制約  ,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,出力低下,低下・送電線等制約,140000,2025/10/28 00:00,あり,2025/10/31,系統制約  平均	140000	kW  最大	167000	kW  最小	118000	kW,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34084,品川火力発電所,火力（ガス）,品川１−３号,380000,出力低下,低下・送電線等制約,106000,2025/10/25 00:00,あり,2025/10/27,系統制約  平均	106000	kW  最大	131000	kW  最小	65000	kW    ,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,106000,2025/10/25 00:00,あり,2025/10/27,系統制約  平均	106000	kW  最大	131000	kW  最小	65000	kW    ,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34007,千葉火力発電所,火力（ガス）,千葉２−３号,360000,計画停止,停止・送電線等制約,,2025/10/26 09:00,あり,2025/10/30,系統制約,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34006,千葉火力発電所,火力（ガス）,千葉２−２号,360000,計画停止,停止・送電線等制約,,2025/10/26 09:00,あり,2025/10/30,系統制約,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34004,千葉火力発電所,火力（ガス）,千葉１−４号,360000,計画停止,停止・送電線等制約,,2025/10/26 09:00,あり,2025/10/30,系統制約,2025/10/23 18:37,added,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:37,23/10/2025 19:30
東京,株式会社JERA,34029,富津火力発電所,火力（ガス）,富津１−２号,167000,計画停止,停止・設備故障,,2025/10/25 00:00,あり,2025/10/30,タービン関連設備,2025/09/25 19:37,removed,outages_20251023_183028.csv,outages_20251023_193027.csv,23/10/2025 18:30,23/10/2025 19:30
