エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,計画停止,停止・設備故障,,2025/10/23 21:05,あり,2025/11/16,機器故障,2025/10/31 12:03,added,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 12:03,31/10/2025 12:30
関西,関西電力株式会社,68C43,姫路第二発電所,火力（ガス）,３号機,486500,計画停止,停止・設備故障,,2025/10/13 00:00,あり,2025/11/07,発電機作業,2025/10/31 11:55,added,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:55,31/10/2025 12:30
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,計画停止,停止・定期検査等,,2025/11/21 09:00,あり,2025/11/21,電気設備点検修理,2025/10/31 11:55,added,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:55,31/10/2025 12:30
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−５号,131000,計画停止,停止・定期検査等,,2025/11/20 09:00,あり,2025/11/20,電気設備点検修理,2025/10/31 11:53,added,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:53,31/10/2025 12:30
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−４号,131000,計画停止,停止・定期検査等,,2025/11/17 09:00,あり,2025/11/17,電気設備点検修理,2025/10/31 11:50,added,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:50,31/10/2025 12:30
中国,中国電力株式会社,74209,柳井発電所第１号系列下位,火力（ガス）,１−１号,131000,計画停止,停止・定期検査等,,2025/11/11 11:00,あり,2025/11/11,電気設備点検修理,2025/10/31 11:46,added,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:46,31/10/2025 12:30
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,計画停止,停止・設備故障,,2025/10/23 21:05,なし,,機器故障,2025/10/23 11:58,removed,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:30,31/10/2025 12:30
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−５号,131000,計画停止,停止・送電線等制約,,9999/11/01 00:00,あり,9999/11/01,削除,2025/10/22 13:55,removed,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:30,31/10/2025 12:30
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,計画停止,停止・送電線等制約,,9999/11/01 00:00,あり,9999/11/01,削除,2025/10/22 13:53,removed,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:30,31/10/2025 12:30
東京,株式会社扇島パワー,6149331758,扇島パワー,火力（ガス）,１,407100,計画停止,停止・その他,,2025/11/01 05:12,あり,2025/11/02,蒸気系統バルブ動作確認,2025/10/21 18:33,removed,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:30,31/10/2025 12:30
関西,関西電力株式会社,68C43,姫路第二発電所,火力（ガス）,３号機,486500,計画停止,停止・設備故障,,2025/10/13 00:00,あり,2025/11/28,発電機作業,2025/10/06 18:59,removed,outages_20251031_113031.csv,outages_20251031_123029.csv,31/10/2025 11:30,31/10/2025 12:30
