エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,君津共同火力株式会社,6065330508,君津共同火力株式会社君津共同発電所,火力（ガス）,5号機,300000,出力低下,低下・燃料制約,225000,2026/08/30 11:00,なし,,抑制最大量：225000kW 抑制最小量：185000kW,2026/08/31 02:18,added,outages_20260830_220322.csv,outages_20260831_022543.csv,31/08/2026 02:18,31/08/2026 02:25
東京,君津共同火力株式会社,6065330508,君津共同火力株式会社君津共同発電所,火力（ガス）,6号機,152900,計画外停止,停止・燃料制約,,2026/08/30 12:00,なし,,燃料制約,2026/08/31 02:17,added,outages_20260830_220322.csv,outages_20260831_022543.csv,31/08/2026 02:17,31/08/2026 02:25
関西,関西電力株式会社,63D03,大河内発電所,水力,４号機,320000,計画停止,停止・設備故障,,2026/08/31 01:30,あり,2026/08/31,設備故障,2026/08/31 01:25,added,outages_20260830_220322.csv,outages_20260831_022543.csv,31/08/2026 01:25,31/08/2026 02:25
関西,関西電力株式会社,63D03,大河内発電所,水力,２号機,320000,計画停止,停止・設備故障,,2026/08/31 01:30,あり,2026/08/31,設備故障,2026/08/31 01:25,added,outages_20260830_220322.csv,outages_20260831_022543.csv,31/08/2026 01:25,31/08/2026 02:25
関西,関西電力株式会社,63D03,大河内発電所,水力,１号機,320000,計画停止,停止・設備故障,,2026/08/31 01:30,あり,2026/08/31,設備故障,2026/08/31 01:24,added,outages_20260830_220322.csv,outages_20260831_022543.csv,31/08/2026 01:24,31/08/2026 02:25
九州,電源開発,950AB,電源開発松浦火力発電所,火力（石炭）,2号機,1000000,出力低下,低下・設備故障,250000,2026/08/31 03:10,なし,,通風装置制御不調 最大低下量：400000kW 最小低下量：100000kW,2026/08/31 00:26,added,outages_20260830_220322.csv,outages_20260831_022543.csv,31/08/2026 00:26,31/08/2026 02:25
関西,関西電力株式会社,63D03,大河内発電所,水力,３号機,320000,計画外停止,停止・設備故障,,2026/08/30 19:14,あり,2026/08/31,発電機作業,2026/08/30 23:39,added,outages_20260830_220322.csv,outages_20260831_022543.csv,30/08/2026 23:39,31/08/2026 02:25
東京,鹿島共同火力株式会社,60413,鹿島共同発電所,火力（ガス）,５号機,300000,計画停止,停止・燃料制約,,2026/08/27 06:01,あり,2026/08/31,燃料調整のため,2026/08/30 22:38,added,outages_20260830_220322.csv,outages_20260831_022543.csv,30/08/2026 22:38,31/08/2026 02:25
関西,関西電力株式会社,63D03,大河内発電所,水力,３号機,320000,計画停止,停止・設備故障,,2026/08/30 19:14,あり,2026/08/30,発電機作業,2026/08/30 19:59,removed,outages_20260830_220322.csv,outages_20260831_022543.csv,30/08/2026 22:03,31/08/2026 02:25
東京,君津共同火力株式会社,6065330508,君津共同火力株式会社君津共同発電所,火力（ガス）,6号機,152900,計画外停止,停止・燃料制約,,2026/08/30 12:00,あり,2026/08/31,燃料制約,2026/08/30 13:13,removed,outages_20260830_220322.csv,outages_20260831_022543.csv,30/08/2026 22:03,31/08/2026 02:25
東京,君津共同火力株式会社,6065330508,君津共同火力株式会社君津共同発電所,火力（ガス）,5号機,300000,出力低下,低下・燃料制約,225000,2026/08/30 11:00,あり,2026/08/31,抑制最大量：225000kW 抑制最小量：185000kW,2026/08/30 10:35,removed,outages_20260830_220322.csv,outages_20260831_022543.csv,30/08/2026 22:03,31/08/2026 02:25
東京,鹿島共同火力株式会社,60413,鹿島共同発電所,火力（ガス）,５号機,300000,計画停止,停止・燃料制約,,2026/08/27 06:01,なし,,燃料調整のため,2026/08/29 09:40,removed,outages_20260830_220322.csv,outages_20260831_022543.csv,30/08/2026 22:03,31/08/2026 02:25
