エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中国,電源開発,75202,電源開発竹原火力発電所３号機,火力（石炭）,3号機,700000,出力低下,低下・送電線等制約,248000,2026/03/17 08:30,あり,2026/03/17,系統作業／最大低下量：339000 kW／最小低下量：156000 kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,74104,南原発電所,水力,２号機,310000,出力低下,低下・送電線等制約,307267,2026/03/17 08:30,あり,2026/03/17,系統作業　　最大低下量：310000kW　　最小低下量：282000kW　　平均低下量：307267kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,74104,南原発電所,水力,１号機,310000,出力低下,低下・送電線等制約,302000,2026/03/17 09:00,あり,2026/03/17,系統作業　　最大低下量：310000kW　　最小低下量：227000kW　　平均低下量：302000kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−４号,198000,出力低下,低下・送電線等制約,173375,2026/03/17 10:30,あり,2026/03/17,系統作業　　最大低下量：198000kW　　最小低下量：57000kW　　平均低下量：173375kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−３号,198000,出力低下,低下・送電線等制約,175300,2026/03/17 10:00,あり,2026/03/17,系統作業　　最大低下量：198000kW　　最小低下量：43000kW　　平均低下量：175300kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−１号,198000,出力低下,低下・送電線等制約,187545,2026/03/17 09:30,あり,2026/03/17,系統作業　　最大低下量：198000kW　　最小低下量：83000kW　　平均低下量：187545kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,出力低下,低下・送電線等制約,2000,2026/03/17 08:30,あり,2026/03/17,系統作業　　最大低下量：2000kW　　最小低下量：2000kW　　平均低下量：2000kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−５号,131000,計画停止,停止・送電線等制約,,2026/03/17 08:30,あり,2026/03/17,系統作業,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−４号,131000,出力低下,低下・送電線等制約,2000,2026/03/17 08:30,あり,2026/03/17,系統作業　　最大低下量：2000kW　　最小低下量：2000kW　　平均低下量：2000kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−３号,131000,出力低下,低下・送電線等制約,2000,2026/03/17 08:30,あり,2026/03/17,系統作業　　最大低下量：2000kW　　最小低下量：2000kW　　平均低下量：2000kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−２号,131000,出力低下,低下・送電線等制約,40733,2026/03/17 08:30,あり,2026/03/17,系統作業　　最大低下量：131000kW　　最小低下量：2000kW　　平均低下量：40733kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,計画停止,停止・送電線等制約,,2026/03/17 08:30,あり,2026/03/17,系統作業,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,7B291,三隅発電所第２号機,火力（石炭）,２号機,1000000,出力低下,低下・送電線等制約,440056,2026/03/17 08:30,あり,2026/03/17,系統作業　　最大低下量：500000kW　　最小低下量：12000kW　　平均低下量：440056kW,2026/03/15 15:25,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:25,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−５号,131000,計画停止,停止・送電線等制約,,9999/03/17 08:30,あり,9999/03/17,削除,2026/03/15 15:24,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:24,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−２号,131000,出力低下,低下・送電線等制約,1722,9999/03/17 08:30,あり,9999/03/17,削除,2026/03/15 15:23,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:23,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−３号,131000,出力低下,低下・送電線等制約,1778,9999/03/17 08:30,あり,9999/03/17,削除,2026/03/15 15:22,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:22,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−４号,131000,出力低下,低下・送電線等制約,1889,9999/03/17 08:30,あり,9999/03/17,削除,2026/03/15 15:21,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:21,15/03/2026 15:31
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,出力低下,低下・送電線等制約,1889,9999/03/17 08:30,あり,9999/03/17,削除,2026/03/15 15:20,added,outages_20260315_145457.csv,outages_20260315_153138.csv,15/03/2026 15:20,15/03/2026 15:31
