エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−３号,198000,出力低下,低下・送電線等制約,146729,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：198000kW　　最小低下量：0kW　　平均低下量：146729kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 19:08,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 19:08,26/03/2026 19:08
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−２号,198000,出力低下,低下・送電線等制約,158729,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：198000kW　　最小低下量：0kW　　平均低下量：158729kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 19:07,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 19:07,26/03/2026 19:08
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−１号,198000,出力低下,低下・送電線等制約,146729,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：198000kW　　最小低下量：0kW　　平均低下量：146729kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 19:06,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 19:06,26/03/2026 19:08
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,出力低下,低下・送電線等制約,43542,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：131000kW　　最小低下量：0kW　　平均低下量：43542kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 19:05,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 19:05,26/03/2026 19:08
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−５号,131000,出力低下,低下・送電線等制約,43542,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：131000kW　　最小低下量：0kW　　平均低下量：43542kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 19:00,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 19:00,26/03/2026 19:08
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−４号,131000,計画停止,停止・送電線等制約,,2026/09/20 07:30,あり,2026/09/30,系統作業　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 18:59,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 18:59,26/03/2026 19:08
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−３号,131000,出力低下,低下・送電線等制約,43542,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：131000kW　　最小低下量：0kW　　平均低下量：43542kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 18:58,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 18:58,26/03/2026 19:08
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−２号,131000,出力低下,低下・送電線等制約,43542,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：131000kW　　最小低下量：0kW　　平均低下量：43542kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 18:57,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 18:57,26/03/2026 19:08
中国,中国電力株式会社,71203,新小野田発電所第２号機,火力（石炭）,２号機,500000,出力低下,低下・送電線等制約,119563,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：500000kW　　最小低下量：0kW　　平均低下量：119563kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 18:55,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 18:55,26/03/2026 19:08
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,出力低下,低下・送電線等制約,34917,2026/09/20 07:30,あり,2026/09/30,系統作業　　最大低下量：500000kW　　最小低下量：0kW　　平均低下量：34917kW　　制約量はTSOからの発電制約量（年間通知）に基づく,2026/03/26 18:54,added,outages_20260326_183833.csv,outages_20260326_190850.csv,26/03/2026 18:54,26/03/2026 19:08
