エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−３号,198000,出力低下,低下・送電線等制約,198000,2026/03/20 21:30,あり,2026/03/21,系統作業 最大低下量：198000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 17:01,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 17:01,09/03/2026 17:01
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,出力低下,低下・送電線等制約,68389,2026/03/20 21:30,あり,2026/03/21,系統作業 最大低下量：131000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 17:00,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 17:00,09/03/2026 17:01
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−４号,131000,出力低下,低下・送電線等制約,68056,2026/03/20 21:30,あり,2026/03/21,系統作業 最大低下量：131000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:59,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:59,09/03/2026 17:01
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−３号,131000,出力低下,停止・送電線等制約,67889,2026/03/20 21:30,あり,2026/03/21,系統作業 最大低下量：131000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:58,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:58,09/03/2026 17:01
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−２号,131000,出力低下,停止・送電線等制約,67556,2026/03/20 21:30,あり,2026/03/21,系統作業 最大低下量：131000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:58,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:58,09/03/2026 17:01
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,計画停止,停止・送電線等制約,,2026/03/20 21:30,あり,2026/03/21,系統作業 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:56,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:56,09/03/2026 17:01
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−２号,198000,計画停止,停止・送電線等制約,,2026/03/20 21:30,あり,2026/03/21,系統作業 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:55,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:55,09/03/2026 17:01
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−１号,198000,計画停止,停止・送電線等制約,,2026/03/20 21:30,あり,2026/03/21,系統作業 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:55,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:55,09/03/2026 17:01
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−５号,131000,計画停止,停止・送電線等制約,,2026/03/20 21:30,あり,2026/03/21,系統作業 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:54,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:54,09/03/2026 17:01
中国,中国電力株式会社,74104,南原発電所,水力,２号機,310000,出力低下,低下・送電線等制約,308000,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：310000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:51,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:51,09/03/2026 17:01
中国,中国電力株式会社,74104,南原発電所,水力,１号機,310000,出力低下,低下・送電線等制約,307944,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：310000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:50,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:50,09/03/2026 17:01
中国,中国電力株式会社,7B291,三隅発電所第２号機,火力（石炭）,２号機,1000000,出力低下,低下・送電線等制約,485222,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：500000kW 最小低下量：300000kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:48,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:48,09/03/2026 17:01
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−４号,198000,出力低下,低下・送電線等制約,156833,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：198000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:47,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:47,09/03/2026 17:01
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−３号,198000,出力低下,低下・送電線等制約,156389,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：198000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:45,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:45,09/03/2026 17:01
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−２号,198000,出力低下,低下・送電線等制約,156333,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：198000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:44,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:44,09/03/2026 17:01
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−１号,198000,出力低下,低下・送電線等制約,156167,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：198000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:43,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:43,09/03/2026 17:01
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,出力低下,低下・送電線等制約,1889,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：131000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:43,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:43,09/03/2026 17:01
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−４号,131000,出力低下,低下・送電線等制約,1889,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：131000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:42,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:42,09/03/2026 17:01
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−３号,131000,出力低下,低下・送電線等制約,1778,2026/03/17 08:30,あり,2026/03/17,系統作業 最大低下量：131000kW 最小低下量：0kW 制約量はTSOからの発電制約量（月間通知）に基づく,2026/03/09 16:41,added,outages_20260309_163940.csv,outages_20260309_170157.csv,09/03/2026 16:41,09/03/2026 17:01
