エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,1号機,400000,計画停止,停止・定期検査等,,2026/05/15 17:00,あり,2026/05/26,ＳＣ取替に伴う諸試験,2026/04/30 21:21,added,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 21:21,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,4号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/10/21,機器点検 4号GMCS3年点検,2026/04/30 21:15,added,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 21:15,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,2号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,機器点検 水路精点（導水路）,2026/04/30 21:10,added,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 21:10,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,1号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,機器点検 水路精点（導水路）,2026/04/30 21:05,added,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 21:05,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,4号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,機器点検 水路精点（導水路）,2026/04/30 21:04,added,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 21:04,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,1号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,試験に伴う停止 ポンプ水車測定試験・発電電動機測定試験,2026/04/30 20:56,added,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:56,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,2号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,試験に伴う停止 ポンプ水車測定試験・発電電動機測定試験,2026/04/30 20:55,added,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:55,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,2号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,機器点検,2026/03/31 23:49,removed,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:52,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,1号機,400000,計画停止,停止・定期検査等,,2026/05/11 09:00,あり,2026/05/14,機器点検,2026/03/18 17:04,removed,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:52,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,2号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/07/15,試験に伴う停止,2026/03/18 17:03,removed,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:52,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,1号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/07/15,試験に伴う停止,2026/03/18 17:00,removed,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:52,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,4号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,機器点検,2026/03/18 16:59,removed,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:52,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,1号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,機器点検,2026/03/18 16:56,removed,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:52,30/04/2026 21:22
東京,東京電力リニューアブルパワー株式会社,32201,葛野川発電所,水力,4号機,400000,計画停止,停止・定期検査等,,2026/04/01 09:00,あり,2026/05/15,機器点検,2026/03/18 16:55,removed,outages_20260430_205238.csv,outages_20260430_212212.csv,30/04/2026 20:52,30/04/2026 21:22
