エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
北陸,北陸電力株式会社,52361,北陸電力 富山新港火力発電所,火力（ガス）,LNG1号機,424700,出力低下,低下・燃料制約,246000,2026/04/18 00:00,あり,2026/04/22,燃料消費抑制に伴う出力制約 平均低下量：246000kW 最大低下量：246000kW 最低低下量：246000kW,2026/04/16 18:07,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 18:07,16/04/2026 18:07
中部,中部電力(株),45002,奥矢作第二発電所,水力,２号機,260000,計画停止,停止・定期検査等,,2026/05/18 09:00,あり,2026/05/30,作業,2026/04/16 17:58,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:58,16/04/2026 18:07
中部,株式会社JERA,42299,川越火力発電所,火力（ガス）,川越４−２号,243000,計画停止,停止・定期検査等,,2026/04/16 17:30,あり,2026/04/17,ボイラ関連設備 JERA管理ID:W261053-1,2026/04/16 17:57,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:57,16/04/2026 18:07
中部,中部電力(株),45002,奥矢作第一発電所,水力,２号機,108000,計画停止,停止・定期検査等,,2026/05/18 09:00,あり,2026/05/30,作業,2026/04/16 17:57,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:57,16/04/2026 18:07
中部,中部電力(株),41003,奥美濃発電所,水力,６号機,250000,計画停止,停止・定期検査等,,2026/05/25 09:00,あり,2026/05/29,作業,2026/04/16 17:55,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:55,16/04/2026 18:07
中部,中部電力(株),41003,奥美濃発電所,水力,５号機,250000,計画停止,停止・定期検査等,,2026/05/25 09:00,あり,2026/05/29,作業,2026/04/16 17:54,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:54,16/04/2026 18:07
中部,中部電力(株),41002,奥美濃発電所,水力,４号機,250000,計画停止,停止・定期検査等,,2026/05/25 09:00,あり,2026/05/29,作業,2026/04/16 17:54,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:54,16/04/2026 18:07
中部,中部電力(株),41002,奥美濃発電所,水力,３号機,250000,計画停止,停止・定期検査等,,2026/05/25 09:00,あり,2026/05/29,作業,2026/04/16 17:53,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:53,16/04/2026 18:07
中部,中部電力(株),41002,奥美濃発電所,水力,２号機,250000,計画停止,停止・定期検査等,,2026/05/25 09:00,あり,2026/05/29,作業,2026/04/16 17:52,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:52,16/04/2026 18:07
中部,中部電力(株),41002,奥美濃発電所,水力,１号機,250000,計画停止,停止・定期検査等,,2026/05/25 09:00,あり,2026/05/29,作業,2026/04/16 17:51,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:51,16/04/2026 18:07
中部,中部電力(株),41003,奥美濃発電所,水力,６号機,250000,計画停止,停止・定期検査等,,2026/05/18 08:00,あり,2026/05/22,作業,2026/04/16 17:49,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:49,16/04/2026 18:07
中部,中部電力(株),41003,奥美濃発電所,水力,５号機,250000,計画停止,停止・定期検査等,,2026/05/18 08:00,あり,2026/05/22,作業,2026/04/16 17:48,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:48,16/04/2026 18:07
中部,中部電力(株),41002,奥美濃発電所,水力,４号機,250000,計画停止,停止・定期検査等,,2026/05/18 08:00,あり,2026/05/22,作業,2026/04/16 17:48,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:48,16/04/2026 18:07
中部,中部電力(株),41002,奥美濃発電所,水力,３号機,250000,計画停止,停止・定期検査等,,2026/05/18 08:00,あり,2026/05/22,作業,2026/04/16 17:47,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:47,16/04/2026 18:07
中部,中部電力(株),41002,奥美濃発電所,水力,２号機,250000,計画停止,停止・設備故障,,2026/05/17 08:00,あり,2026/05/23,作業,2026/04/16 17:46,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:46,16/04/2026 18:07
中部,中部電力(株),41002,奥美濃発電所,水力,１号機,250000,計画停止,停止・定期検査等,,2026/05/17 08:00,あり,2026/05/23,作業,2026/04/16 17:45,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:45,16/04/2026 18:07
中部,中部電力(株),41003,奥美濃発電所,水力,６号機,250000,計画停止,停止・定期検査等,,2026/05/16 09:00,あり,2026/05/16,作業,2026/04/16 17:43,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:43,16/04/2026 18:07
中国,中国電力株式会社,78301,俣野川発電所,水力,２号機,300000,計画停止,停止・定期検査等,,9999/04/17 09:00,あり,9999/04/17,削除,2026/04/16 17:39,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:39,16/04/2026 18:07
中国,中国電力株式会社,78301,俣野川発電所,水力,１号機,300000,計画停止,停止・定期検査等,,9999/04/17 09:00,あり,9999/04/17,削除,2026/04/16 17:37,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:37,16/04/2026 18:07
中国,中国電力株式会社,78301,俣野川発電所,水力,３号機,300000,計画停止,停止・定期検査等,,2026/04/17 09:30,あり,2026/04/17,軽易作業,2026/04/16 17:36,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:36,16/04/2026 18:07
東京,東京電力ホールディングス株式会社,31202,東京柏崎刈羽,原子力,柏崎刈羽6号機,1356000,計画停止,停止・定期検査等,,2028/08/14 00:00,あり,2028/10/12,定期検査,2026/04/16 17:35,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:35,16/04/2026 18:07
東京,東京電力ホールディングス株式会社,31202,東京柏崎刈羽,原子力,柏崎刈羽6号機,1356000,計画停止,停止・定期検査等,,2027/04/17 00:00,あり,2027/06/15,定期検査,2026/04/16 17:34,added,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:34,16/04/2026 18:07
中部,株式会社JERA,42299,川越火力発電所,火力（ガス）,川越４−２号,243000,計画停止,停止・定期検査等,,2026/04/16 17:30,なし,,ボイラ関連設備,2026/04/16 17:22,removed,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:28,16/04/2026 18:07
中国,中国電力株式会社,78301,俣野川発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2026/04/17 09:00,あり,2026/04/17,軽易作業,2026/04/15 18:58,removed,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:28,16/04/2026 18:07
中国,中国電力株式会社,78301,俣野川発電所,水力,１号機,300000,計画停止,停止・定期検査等,,2026/04/17 09:00,あり,2026/04/17,軽易作業,2026/04/15 18:56,removed,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:28,16/04/2026 18:07
中国,中国電力株式会社,78301,俣野川発電所,水力,３号機,300000,計画停止,停止・定期検査等,,2026/04/17 09:00,あり,2026/04/17,軽易作業,2026/04/15 18:54,removed,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:28,16/04/2026 18:07
北陸,北陸電力株式会社,52361,北陸電力 富山新港火力発電所,火力（ガス）,LNG1号機,424700,出力低下,低下・燃料制約,246000,2026/04/18 00:00,あり,2026/04/19,燃料消費抑制に伴う出力制約 平均低下量：246000kW 最大低下量：246000kW 最低低下量：246000kW,2026/04/09 12:47,removed,outages_20260416_172829.csv,outages_20260416_180717.csv,16/04/2026 17:28,16/04/2026 18:07
