エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2027/02/27 00:00,あり,2027/03/31,JEPX削除依頼中,2026/04/06 14:53,added,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:53,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/12/26 00:00,あり,2027/01/04,JEPX削除依頼中,2026/04/06 14:53,added,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:53,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/10/03 00:00,あり,2026/11/29,JEPX削除依頼中,2026/04/06 14:52,added,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:52,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/08/08 00:00,あり,2026/08/16,JEPX削除依頼中,2026/04/06 14:51,added,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:51,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/04/01 00:00,あり,2026/04/06,運用停止 JERA内管理ID: W260944-1,2026/04/06 14:50,added,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:50,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2027/02/27 00:00,あり,2027/03/31,運用停止 JERA内管理ID: W260948-1,2026/02/02 17:09,removed,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:05,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/12/26 00:00,あり,2027/01/04,運用停止 JERA内管理ID: W260947-1,2026/02/02 17:08,removed,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:05,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/10/03 00:00,あり,2026/11/29,運用停止 JERA内管理ID: W260946-1,2026/02/02 17:07,removed,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:05,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/08/08 00:00,あり,2026/08/16,運用停止 JERA内管理ID: W260945-1,2026/02/02 17:06,removed,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:05,06/04/2026 14:55
中部,株式会社JERA,47001,碧南火力発電所,火力（石炭）,碧南１号,700000,計画停止,停止・その他,,2026/04/01 00:00,あり,2026/06/14,運用停止 JERA内管理ID: W260944-1,2026/02/02 17:05,removed,outages_20260406_140554.csv,outages_20260406_145534.csv,06/04/2026 14:05,06/04/2026 14:55
