エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,関西電力株式会社,65C00,奥吉野発電所,水力,６号機,201000,計画停止,停止・設備故障,,9999/06/12 09:00,あり,9999/06/12,発電機作業,2026/04/27 16:44,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:44,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・その他,,9999/06/11 09:00,あり,9999/06/12,試運転,2026/04/27 16:42,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:42,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・設備故障,,9999/06/12 09:00,あり,9999/06/12,発電機作業,2026/04/27 16:39,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:39,27/04/2026 16:44
東京,株式会社扇島パワー,6149331758,扇島パワー,火力（ガス）,１,407100,計画停止,停止・定期検査等,,2026/03/27 20:50,なし,,修理工事 設備不具合による試運転日変更のため,2026/04/27 16:38,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:38,27/04/2026 16:44
東京,株式会社扇島パワー,6149331758,扇島パワー,火力（ガス）,３,407100,計画停止,停止・定期検査等,,2026/03/15 20:41,なし,,修理工事 設備不具合による試運転日変更のため,2026/04/27 16:38,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:38,27/04/2026 16:44
東京,株式会社扇島パワー,6149331758,扇島パワー,火力（ガス）,１,407100,計画停止,停止・定期検査等,,2027/03/27 20:50,あり,2027/06/13,定期点検,2026/04/27 16:37,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:37,27/04/2026 16:44
関西,関西電力株式会社,63D03,大河内発電所,水力,２号機,320000,計画停止,停止・設備故障,,9999/06/08 09:30,あり,9999/06/08,発電機作業,2026/04/27 16:22,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:22,27/04/2026 16:44
関西,関西電力株式会社,63D03,大河内発電所,水力,１号機,320000,計画停止,停止・設備故障,,9999/06/08 09:30,あり,9999/06/08,発電機作業,2026/04/27 16:20,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:20,27/04/2026 16:44
関西,関西電力株式会社,63D03,大河内発電所,水力,４号機,320000,計画停止,停止・設備故障,,9999/06/08 09:30,あり,9999/06/08,発電機作業,2026/04/27 16:18,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:18,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・設備故障,,9999/05/14 09:00,あり,9999/05/15,発電機作業,2026/04/27 16:18,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:18,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,６号機,201000,計画停止,停止・設備故障,,9999/05/15 17:00,あり,9999/05/15,発電機作業,2026/04/27 16:17,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:17,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,５号機,201000,計画停止,停止・設備故障,,9999/05/15 17:00,あり,9999/05/15,発電機作業,2026/04/27 16:16,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:16,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,３号機,201000,計画停止,停止・設備故障,,9999/05/15 17:00,あり,9999/05/15,発電機作業,2026/04/27 16:16,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:16,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,２号機,201000,計画停止,停止・設備故障,,9999/05/15 17:00,あり,9999/05/15,発電機作業,2026/04/27 16:15,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:15,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,１号機,201000,計画停止,停止・設備故障,,9999/05/15 17:00,あり,9999/05/15,発電機作業,2026/04/27 16:14,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:14,27/04/2026 16:44
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画停止,停止・その他,,9999/05/15 17:00,あり,9999/05/15,試運転,2026/04/27 16:13,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:13,27/04/2026 16:44
関西,関西電力株式会社,63D03,大河内発電所,水力,３号機,320000,計画停止,停止・設備故障,,9999/06/08 09:30,あり,9999/06/08,発電機作業,2026/04/27 16:08,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 16:08,27/04/2026 16:44
関西,関西電力株式会社,63D03,大河内発電所,水力,２号機,320000,計画停止,停止・設備故障,,9999/06/08 10:00,あり,9999/06/08,発電機作業,2026/04/27 15:59,added,outages_20260427_154349.csv,outages_20260427_164458.csv,27/04/2026 15:59,27/04/2026 16:44
