エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,株式会社JERA,34030,富津火力発電所,火力（ガス）,富津１−３号,167000,計画停止,停止・定期検査等,,2025/04/26 00:00,あり,2025/04/28,タービン関連設備,2025/04/28 12:40,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 12:40,28/04/2025 12:46
東京,株式会社JERA,34091,常陸那珂火力発電所,火力（石炭）,常陸那珂１号,1000000,計画停止,停止・設備故障,,2025/04/27 15:30,あり,2025/04/28,タービン関連設備,2025/04/28 12:38,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 12:38,28/04/2025 12:46
東京,株式会社コベルコパワー真岡,325RY,真岡発電所,火力（ガス）,1号機,624100,計画停止,停止・定期検査等,,2025/04/01 19:30,あり,2025/05/08,定検停止,2025/04/28 11:43,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 11:43,28/04/2025 12:46
東北,常磐共同火力株式会社,606622S316,勿来発電所,火力（石炭）,勿来7号機,250000,計画停止,停止・その他,,2025/05/03 00:00,あり,2025/05/07,メンテナンス停止,2025/04/28 11:30,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 11:30,28/04/2025 12:46
中部,中部電力(株),45002,奥矢作第二発電所,水力,１号機,260000,計画停止,停止・その他,,2025/04/27 08:06,あり,2025/04/28,運用制約,2025/04/28 10:31,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 10:31,28/04/2025 12:46
中部,中部電力(株),45002,奥矢作第一発電所,水力,１号機,108000,計画外停止,停止・設備故障,,2025/04/27 08:06,あり,2025/04/28,調査中,2025/04/28 10:31,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 10:31,28/04/2025 12:46
東京,株式会社JERA,328RV,姉崎火力発電所,火力（ガス）,姉崎新２号,646900,出力低下,低下・送電線等制約,235000,2025/05/01 00:00,あり,2025/05/02,系統作業  平均低下量 235000 kW  最大低下量 276000 kW  最小低下量 153000 kW,2025/04/28 10:26,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 10:26,28/04/2025 12:46
東京,株式会社JERA,328Z0,姉崎火力発電所,火力（ガス）,姉崎新１号,646900,出力低下,低下・送電線等制約,235000,2025/05/01 00:00,あり,2025/05/02,系統作業  平均低下量 235000 kW  最大低下量 276000 kW  最小低下量 153000 kW,2025/04/28 10:25,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 10:25,28/04/2025 12:46
関西,関西電力株式会社,65C00,奥吉野発電所,水力,４号機,201000,計画外停止,停止・設備故障,,2025/04/28 08:11,あり,2025/04/28,発電機故障,2025/04/28 10:01,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 10:01,28/04/2025 12:46
関西,相生バイオエナジー株式会社,6837V,相生バイオマス発電所,その他,単独,200000,計画停止,停止・その他,,2025/04/29 17:00,あり,2025/04/30,ボイラ設備不具合,2025/04/28 09:13,added,outages_20250426_081111.csv,outages_20250428_124637.csv,28/04/2025 09:13,28/04/2025 12:46
