エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
中国,中国電力株式会社,76310,玉島発電所第３号機,火力（石油）,３号機,500000,計画停止,停止・その他,,2025/06/08 21:15,あり,2025/06/09,他号機試運転実施に伴う運用制約,2025/06/06 18:50,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:50,06/06/2025 19:00
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,計画停止,停止・その他,,2025/06/08 20:00,あり,2025/06/09,他号機試運転実施に伴う運用制約,2025/06/06 18:48,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:48,06/06/2025 19:00
中国,中国電力株式会社,74104,南原発電所,水力,２号機,310000,出力低下,低下・送電線等制約,52167,2025/06/08 07:30,あり,2025/06/08,系統作業　　最大低下量：143000kW　　最小低下量：0000kW　　平均低下量：52167kW,2025/06/06 18:45,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:45,06/06/2025 19:00
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−４号,198000,出力低下,低下・送電線等制約,184722,2025/06/08 07:00,あり,2025/06/08,系統作業　　最大低下量：198000kW　　最小低下量：85000kW　　平均低下量：184722kW,2025/06/06 18:45,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:45,06/06/2025 19:00
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−３号,198000,出力低下,低下・送電線等制約,188800,2025/06/08 06:30,あり,2025/06/08,系統作業　　最大低下量：198000kW　　最小低下量：99000kW　　平均低下量：188800kW,2025/06/06 18:45,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:45,06/06/2025 19:00
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−２号,198000,出力低下,低下・送電線等制約,132455,2025/06/08 09:00,あり,2025/06/08,系統作業　　最大低下量：198000kW　　最小低下量：32000kW　　平均低下量：132455kW,2025/06/06 18:45,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:45,06/06/2025 19:00
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−１号,198000,出力低下,低下・送電線等制約,151385,2025/06/08 09:00,あり,2025/06/08,系統作業　　最大低下量：198000kW　　最小低下量：54000kW　　平均低下量：151385kW,2025/06/06 18:45,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:45,06/06/2025 19:00
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,出力低下,低下・送電線等制約,70227,2025/06/08 06:00,あり,2025/06/08,系統作業　　最大低下量：131000kW　　最小低下量：0000kW　　平均低下量：70227kW,2025/06/06 18:45,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:45,06/06/2025 19:00
中国,中国電力株式会社,71203,新小野田発電所第２号機,火力（石炭）,２号機,500000,出力低下,低下・送電線等制約,420063,2025/06/08 00:00,あり,2025/06/08,系統作業　　最大低下量：500000kW　　最小低下量：147000kW　　平均低下量：420063kW,2025/06/06 18:45,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:45,06/06/2025 19:00
関西,電源開発,68D30,電源開発高砂火力発電所,火力（石炭）,1号機,250000,計画停止,停止・定期検査等,,2025/04/05 00:00,なし,,点検作業　当社管理番号：TQA-25-002,2025/06/06 18:31,added,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:31,06/06/2025 19:00
関西,電源開発,68D30,電源開発高砂火力発電所,火力（石炭）,1号機,250000,計画停止,停止・定期検査等,,2025/04/05 00:00,あり,2025/06/13,点検作業　当社管理番号：TQA-25-002,2025/03/19 09:34,removed,outages_20250606_183030.csv,outages_20250606_190049.csv,06/06/2025 18:30,06/06/2025 19:00
