エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,関西電力株式会社,68E00,奥多々良木発電所,水力,２号機,303000,計画外停止,停止・設備故障,,2025/06/02 04:05,あり,2025/06/03,発電機作業のため,2025/06/02 19:21,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 19:21,02/06/2025 19:30
東北,東北電力株式会社,2F105,東北電力能代火力発電所２号機,火力（石炭）,２号機,600000,出力低下,低下・その他,100000,2025/06/02 18:00,なし,,最大低下量　100000kW  最小低下量　100000kW  設備不具合による出力低下,2025/06/02 19:04,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 19:04,02/06/2025 19:30
東北,東北電力株式会社,2F105,東北電力能代火力発電所２号機,火力（石炭）,２号機,600000,出力低下,低下・その他,285000,2025/06/02 04:00,あり,2025/06/02,最大低下量　588000kW  最小低下量　100000kW  起動カーブによる出力低下,2025/06/02 19:03,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 19:03,02/06/2025 19:30
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−４号,198000,出力低下,低下・送電線等制約,172429,2025/06/04 08:30,あり,2025/06/04,系統作業　　最大低下量：198000kW　　最小低下量：3000kW　　平均低下量：172429kW,2025/06/02 18:40,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:40,02/06/2025 19:30
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−３号,198000,出力低下,低下・送電線等制約,182529,2025/06/04 07:30,あり,2025/06/04,系統作業　　最大低下量：198000kW　　最小低下量：44000kW　　平均低下量：182529kW,2025/06/02 18:40,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:40,02/06/2025 19:30
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−２号,198000,出力低下,低下・送電線等制約,63286,2025/06/04 10:30,あり,2025/06/04,系統作業　　最大低下量：157000kW　　最小低下量：23000kW　　平均低下量：63286kW,2025/06/02 18:40,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:40,02/06/2025 19:30
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−１号,198000,出力低下,低下・送電線等制約,161091,2025/06/04 09:30,あり,2025/06/04,系統作業　　最大低下量：198000kW　　最小低下量：37000kW　　平均低下量：161091kW,2025/06/02 18:40,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:40,02/06/2025 19:30
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−６号,131000,出力低下,低下・送電線等制約,126333,2025/06/04 00:00,あり,2025/06/04,系統作業　　最大低下量：131000kW　　最小低下量：75000kW　　平均低下量：126333kW,2025/06/02 18:40,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:40,02/06/2025 19:30
中国,中国電力株式会社,71203,新小野田発電所第２号機,火力（石炭）,２号機,500000,出力低下,低下・送電線等制約,308000,2025/06/04 00:00,あり,2025/06/04,系統作業　　最大低下量：500000kW　　最小低下量：0000kW　　平均低下量：308000kW,2025/06/02 18:40,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:40,02/06/2025 19:30
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,出力低下,低下・送電線等制約,381000,2025/06/04 06:30,あり,2025/06/04,系統作業　　最大低下量：500000kW　　最小低下量：6000kW　　平均低下量：381000kW,2025/06/02 18:40,added,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:40,02/06/2025 19:30
関西,関西電力株式会社,68E00,奥多々良木発電所,水力,２号機,303000,計画外停止,停止・設備故障,,2025/06/02 04:05,あり,2025/06/02,発電機作業のため,2025/06/02 05:00,removed,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:30,02/06/2025 19:30
東北,東北電力株式会社,2F105,東北電力能代火力発電所２号機,火力（石炭）,２号機,600000,出力低下,低下・その他,174000,2025/06/02 04:00,あり,2025/06/03,最大低下量　588000kW  最小低下量　 50000kW  起動カーブおよび作業による出力低下,2025/05/30 17:24,removed,outages_20250602_183027.csv,outages_20250602_193029.csv,02/06/2025 18:30,02/06/2025 19:30
