エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,株式会社JERA,34059,横浜火力発電所,火力（ガス）,横浜７−３号,377000,計画停止,停止・定期検査等,,2026/05/16 00:00,あり,2026/07/14,定検 JERA内管理ID: E26031301E26034901,2026/07/14 15:27,added,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 15:27,14/07/2026 15:28
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,計画停止,停止・定期検査等,,2026/03/01 00:00,あり,2026/07/15,定期点検,2026/07/14 15:14,added,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 15:14,14/07/2026 15:28
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,出力低下,低下・その他,285848,2026/07/15 13:00,あり,2026/07/24,定期点検試運転 最大低下量：350000kW 最小低下量：0kW,2026/07/14 15:12,added,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 15:12,14/07/2026 15:28
九州,九州電力株式会社,98037,小丸川発電所,水力,４号機,300000,計画停止,停止・定期検査等,,2026/07/17 14:00,あり,2026/07/17,1号不良基盤交換後の試運転に伴う波及停止,2026/07/14 14:42,added,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 14:42,14/07/2026 15:28
九州,九州電力株式会社,98037,小丸川発電所,水力,３号機,300000,計画停止,停止・定期検査等,,2026/07/17 14:00,あり,2026/07/17,1号不良基盤交換後の試運転に伴う波及停止,2026/07/14 14:40,added,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 14:40,14/07/2026 15:28
東京,株式会社JERA,34026,袖ケ浦火力発電所,火力（ガス）,袖ケ浦３号,1000000,出力低下,低下・設備故障,400000,2026/07/17 00:00,あり,2026/07/31,タービン関連設備,2026/07/14 14:40,added,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 14:40,14/07/2026 15:28
九州,九州電力株式会社,98037,小丸川発電所,水力,２号機,300000,計画停止,停止・定期検査等,,2026/07/17 14:00,あり,2026/07/17,1号不良基盤交換後の試運転に伴う波及停止,2026/07/14 14:38,added,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 14:38,14/07/2026 15:28
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,計画停止,停止・定期検査等,,2026/03/01 00:00,なし,,定期点検,2026/07/03 17:32,removed,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 14:37,14/07/2026 15:28
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,出力低下,低下・その他,284446,2099/07/06 12:00,あり,2099/07/14,定期点検試運転 最大低下量：350000kW 最小低下量：0kW,2026/07/03 17:32,removed,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 14:37,14/07/2026 15:28
東京,株式会社JERA,34059,横浜火力発電所,火力（ガス）,横浜７−３号,377000,計画停止,停止・定期検査等,,2026/05/16 00:00,あり,2026/07/15,定検 JERA内管理ID: E26031301E26034901,2025/08/20 16:05,removed,outages_20260714_143733.csv,outages_20260714_152839.csv,14/07/2026 14:37,14/07/2026 15:28
