エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
東京,株式会社JERA,34026,袖ケ浦火力発電所,火力（ガス）,袖ケ浦３号,1000000,出力低下,低下・設備故障,500000,2026/07/24 00:00,あり,2026/07/31,タービン関連設備,2026/07/21 13:30,added,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 13:30,21/07/2026 14:14
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,計画停止,停止・設備故障,,2026/08/13 00:00,あり,2026/08/16,ボイラ関連設備,2026/07/21 13:29,added,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 13:29,21/07/2026 14:14
東京,株式会社JERA,34026,袖ケ浦火力発電所,火力（ガス）,袖ケ浦３号,1000000,出力低下,低下・設備故障,450000,2026/07/20 00:00,あり,2026/07/23,タービン関連設備,2026/07/21 13:28,added,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 13:28,21/07/2026 14:14
東京,株式会社JERA,34026,袖ケ浦火力発電所,火力（ガス）,袖ケ浦３号,1000000,出力低下,低下・設備故障,500000,2026/08/01 00:00,あり,2026/08/31,タービン関連設備,2026/07/21 13:27,added,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 13:27,21/07/2026 14:14
北陸,関西電力株式会社,60C10,下小鳥発電所,水力,単独,142000,計画停止,停止・設備故障,,9999/08/25 14:00,あり,9999/09/07,発電機作業,2026/07/21 13:06,added,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 13:06,21/07/2026 14:14
北陸,関西電力株式会社,60C10,下小鳥発電所,水力,単独,142000,計画停止,停止・設備故障,,9999/08/23 09:00,あり,9999/08/25,発電機作業,2026/07/21 13:06,added,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 13:06,21/07/2026 14:14
九州,九州共同発電株式会社,65749,戸畑共同発電所,火力（ガス）,3号機,250000,出力低下,低下・その他,67000,2026/07/22 04:00,あり,2026/07/23,復水器出口管補修 最大低下量　121000kW 最低低下量　 67000kW 平均低下量　 67000kW,2026/07/21 12:15,added,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 12:15,21/07/2026 14:14
東京,鹿島パワー株式会社,5AEF3327U3,鹿島火力発電所,火力（石炭）,2号機,645000,計画停止,停止・定期検査等,,2026/10/06 06:00,あり,2026/11/05,定期検査のため,2026/07/21 11:50,added,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 11:50,21/07/2026 14:14
東京,株式会社JERA,34026,袖ケ浦火力発電所,火力（ガス）,袖ケ浦３号,1000000,出力低下,低下・設備故障,450000,2026/07/20 00:00,あり,2026/07/31,タービン関連設備,2026/07/17 14:45,removed,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 11:43,21/07/2026 14:14
東京,株式会社JERA,34026,袖ケ浦火力発電所,火力（ガス）,袖ケ浦３号,1000000,出力低下,低下・設備故障,450000,2026/08/01 00:00,あり,2026/08/31,タービン関連設備,2026/07/17 14:45,removed,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 11:43,21/07/2026 14:14
北陸,関西電力株式会社,60C10,下小鳥発電所,水力,単独,142000,計画停止,停止・設備故障,,2026/08/25 14:00,あり,2026/09/07,発電機作業,2026/06/24 17:27,removed,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 11:43,21/07/2026 14:14
北陸,関西電力株式会社,60C10,下小鳥発電所,水力,単独,142000,計画停止,停止・設備故障,,2026/08/23 09:00,あり,2026/08/25,発電機作業,2026/06/24 17:21,removed,outages_20260721_114340.csv,outages_20260721_141411.csv,21/07/2026 11:43,21/07/2026 14:14
