エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
九州,九州電力株式会社,98037,小丸川発電所,水力,４号機,300000,計画停止,停止・定期検査等,,2026/05/29 05:00,あり,2026/05/29,所内切替・切り戻しに伴う停止,2026/05/26 16:57,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:57,26/05/2026 17:02
九州,九州電力株式会社,98037,小丸川発電所,水力,３号機,300000,計画停止,停止・定期検査等,,2026/05/29 05:00,あり,2026/05/29,所内切替・切り戻しに伴う停止,2026/05/26 16:56,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:56,26/05/2026 17:02
東京,株式会社JERA,34084,品川火力発電所,火力（ガス）,品川１−３号,380000,計画停止,停止・送電線等制約,,2026/05/31 00:00,あり,2026/05/31,系統作業,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
東京,株式会社JERA,34084,品川火力発電所,火力（ガス）,品川１−３号,380000,計画停止,停止・送電線等制約,,2026/05/30 00:00,あり,2026/05/30,系統作業,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
東京,株式会社JERA,34058,横浜火力発電所,火力（ガス）,横浜７−２号,377000,計画停止,停止・送電線等制約,,2026/05/31 00:00,あり,2026/05/31,系統作業,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
東京,株式会社JERA,34058,横浜火力発電所,火力（ガス）,横浜７−２号,377000,計画停止,停止・送電線等制約,,2026/05/30 00:00,あり,2026/05/30,系統作業,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,132000,2026/05/31 00:00,あり,2026/05/31,系統制約 平均低下量　　132000kW 最大低下量　　152000kW 最小低下量　　115000kW,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,出力低下,低下・送電線等制約,132000,2026/05/31 00:00,あり,2026/05/31,系統制約 平均低下量　　132000kW 最大低下量　　152000kW 最小低下量　　115000kW,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
東京,株式会社JERA,34083,品川火力発電所,火力（ガス）,品川１−２号,380000,出力低下,低下・送電線等制約,129000,2026/05/30 00:00,あり,2026/05/30,系統制約 平均低下量　　129000kW 最大低下量　　149000kW 最小低下量　　110000kW,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
東京,株式会社JERA,34082,品川火力発電所,火力（ガス）,品川１−１号,380000,出力低下,低下・送電線等制約,129000,2026/05/30 00:00,あり,2026/05/30,系統制約 平均低下量　　129000kW 最大低下量　　149000kW 最小低下量　　110000kW,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
東京,株式会社JERA,34051,川崎火力発電所,火力（ガス）,川崎１−３号,500000,出力低下,低下・送電線等制約,137000,2026/05/30 00:00,あり,2026/06/05,系統制約 平均低下量　　137000kW 最大低下量　　137000kW 最小低下量　　137000kW,2026/05/26 16:31,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:31,26/05/2026 17:02
中部,株式会社JERA,44147,知多第二火力発電所,火力（ガス）,知多第二１号,854000,計画停止,停止・設備故障,,2026/06/13 00:00,あり,2026/06/14,ボイラ関連設備 JERA内管理ID: W261126-1,2026/05/26 16:10,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:10,26/05/2026 17:02
中部,株式会社JERA,44149,知多第二火力発電所,火力（ガス）,知多第二２号,854000,計画停止,停止・設備故障,,2026/06/06 00:00,あり,2026/06/07,ボイラ関連設備 JERA内管理ID: W261127-1,2026/05/26 16:08,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:08,26/05/2026 17:02
中部,株式会社JERA,47192,碧南火力発電所,火力（石炭）,碧南２号,700000,出力低下,低下・設備故障,510000,2026/06/23 19:30,あり,2026/06/23,ボイラ関連設備 平均低下量: 510000kW  最大低下量: 700000kW  最小低下量: 490000kW JERA内管理ID：W260968-1,2026/05/26 16:07,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 16:07,26/05/2026 17:02
関西,姫路天然ガス発電株式会社,6853J,姫路天然ガス発電所,火力（ガス）,1号機,622600,計画停止,停止・設備故障,,2026/06/20 00:00,あり,2026/06/27,HRSG,2026/05/26 15:58,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 15:58,26/05/2026 17:02
関西,関西電力株式会社,63D41,舞鶴発電所,火力（石炭）,１号機,900000,出力低下,低下・設備故障,450000,2026/05/30 00:31,あり,2026/05/30,発電機作業 最大低下量：450000(kW) 最小低下量：450000(kW),2026/05/26 15:58,added,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 15:58,26/05/2026 17:02
九州,九州電力株式会社,98037,小丸川発電所,水力,４号機,300000,計画停止,停止・定期検査等,,2026/05/29 08:00,あり,2026/05/29,所内切替・切り戻しに伴う停止,2026/04/17 10:39,removed,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 15:34,26/05/2026 17:02
九州,九州電力株式会社,98037,小丸川発電所,水力,３号機,300000,計画停止,停止・定期検査等,,2026/05/29 08:00,あり,2026/05/29,所内切替・切り戻しに伴う停止,2026/04/17 10:37,removed,outages_20260526_153443.csv,outages_20260526_170207.csv,26/05/2026 15:34,26/05/2026 17:02
