エリア,発電事業者,発電所コード,発電所名,発電形式,ユニット名,認可出力,停止区分,種別,低下量,停止日時,復旧見通し,復旧予定日,停止原因,最終更新日時,change_type,earlier_file,later_file,as_of_datetime,data_load_datetime
関西,関西電力株式会社,62A42,堺港発電所,火力（ガス）,２号機,400000,出力低下,低下・送電線等制約,104000,2026/05/23 00:00,あり,2026/05/28,TSO作業 最大低下量：117000(kW) 最小低下量：92000(kW),2026/05/11 20:10,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 20:10,11/05/2026 20:41
関西,関西電力株式会社,62A41,堺港発電所,火力（ガス）,１号機,400000,出力低下,低下・送電線等制約,118000,2026/05/23 00:00,あり,2026/05/28,TSO作業 最大低下量：132000(kW) 最小低下量：105000(kW),2026/05/11 20:07,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 20:07,11/05/2026 20:41
中国,中国電力株式会社,72410,柳井発電所第２号系列,火力（ガス）,２−３号,198000,計画停止,停止・送電線等制約,,2026/05/13 00:00,あり,2026/05/13,系統作業,2026/05/11 20:05,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 20:05,11/05/2026 20:41
中国,中国電力株式会社,72408,柳井発電所第１号系列上位,火力（ガス）,１−５号,131000,出力低下,低下・送電線等制約,127500,2026/05/13 00:00,あり,2026/05/13,系統作業　　最大低下量：131000kW　　最小低下量：84000kW　　平均低下量：127500kW,2026/05/11 20:05,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 20:05,11/05/2026 20:41
中国,中国電力株式会社,71203,新小野田発電所第２号機,火力（石炭）,２号機,500000,出力低下,低下・送電線等制約,204167,2026/05/13 07:00,あり,2026/05/13,系統作業　　最大低下量：445000kW　　最小低下量：0000kW　　平均低下量：204167kW,2026/05/11 20:05,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 20:05,11/05/2026 20:41
中国,中国電力株式会社,71202,新小野田発電所第１号機,火力（石炭）,１号機,500000,出力低下,低下・送電線等制約,271938,2026/05/13 00:00,あり,2026/05/13,系統作業　　最大低下量：500000kW　　最小低下量：0000kW　　平均低下量：271938kW,2026/05/11 20:05,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 20:05,11/05/2026 20:41
関西,関西電力株式会社,68C43,姫路第二発電所,火力（ガス）,３号機,486500,出力低下,低下・送電線等制約,155000,2026/05/28 09:00,あり,2026/05/29,TSO作業 最大低下量：172000(kW) 最小低下量：128000(kW),2026/05/11 20:04,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 20:04,11/05/2026 20:41
北陸,北陸電力株式会社,52314,北陸電力 富山新港火力発電所,火力（ガス）,2号機,500000,出力低下,低下・燃料制約,418409,2026/04/30 09:30,あり,2026/05/19,LNG燃料消費制約 平均低下量：418409kW 最大低下量：495000kW 最小低下量：0kW,2026/05/11 19:54,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 19:54,11/05/2026 20:41
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,出力低下,低下・その他,284446,2026/07/06 12:00,あり,2026/07/14,定期点検試運転 最大低下量：350000kW 最小低下量：0kW,2026/05/11 19:43,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 19:43,11/05/2026 20:41
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,計画停止,停止・定期検査等,,2026/03/01 00:00,あり,2026/07/05,定期点検,2026/05/11 19:41,added,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 19:41,11/05/2026 20:41
北陸,北陸電力株式会社,52314,北陸電力 富山新港火力発電所,火力（ガス）,2号機,500000,出力低下,低下・燃料制約,422292,2026/04/30 09:30,あり,2026/05/19,LNG燃料消費制約 平均低下量：422292kW 最大低下量：495000kW 最小低下量：125000kW,2026/05/10 23:44,removed,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 19:28,11/05/2026 20:41
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,出力低下,低下・その他,284446,2026/06/23 11:10,あり,2026/07/01,定期点検試運転 最大低下量：350000kW 最小低下量：0kW,2026/02/06 10:57,removed,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 19:28,11/05/2026 20:41
中国,中国電力株式会社,76301,玉島発電所第１号機,火力（ガス）,１号機,350000,計画停止,停止・定期検査等,,2026/03/01 00:00,あり,2026/06/23,定期点検,2026/02/06 10:56,removed,outages_20260511_192802.csv,outages_20260511_204123.csv,11/05/2026 19:28,11/05/2026 20:41
